1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 223935.38),(2 826846.7),(3 1819557.1),(4 3230793.3),(5 5226466.5),(6 7588488),(7 10431929),(8 13894713),(9 17365918),(10 21480370),(11 25900976),(12 30881510),(13 36395230),(14 42400548),(15 48920108),(16 55726416),(17 63166770),(18 71109016),(19 79339320),(20 87991864),(21 96827400),(22 106034080),(23 116707130),(24 126748610),(25 137490770),(26 148689220),(27 160337230),(28 172040020),(29 184701380),(30 198165890),(31 211299180),(32 225320830),(33 238896270),(34 252365330),(35 265821420),(36 279061150),(37 291983970),(38 305934900),(39 318829540),(40 332409180),(41 346350620),(42 360974880),(43 375977820),(44 390317570),(45 405527520),(46 420683040),(47 436915300),(48 453909500),(49 471137630),(50 488303780),(51 505547000),(52 522220580),(53 539869500),(54 556714050),(55 573155260),(56 590579200),(57 607438000),(58 624176100),(59 641075140),(60 658034940),(61 673992200),(62 690759740),(63 706772030),(64 722474800),(65 737812740),(66 752075200),(67 766714940),(68 780795700),(69 793548350),(70 804275000),(71 815139140),(72 825366300),(73 833914050),(74 842682100),(75 851054900),(76 858426300),(77 865547700),(78 872201700),(79 878257100),
(1 41.932064),(2 51.744793),(3 56.3149),(4 59.639194),(5 62.53607),(6 64.213196),(7 65.28218),(8 67.21371),(9 67.90512),(10 68.84566),(11 69.74062),(12 71.70131),(13 73.81142),(14 74.29201),(15 74.8599),(16 76.611206),(17 77.15587),(18 78.22096),(19 78.56663),(20 79.41694),(21 81.11426),(22 81.86508),(23 83.59809),(24 84.547195),(25 85.52745),(26 85.95692),(27 87.13252),(28 88.80739),(29 90.22204),(30 91.785614),(31 92.150986),(32 94.00504),(33 94.56023),(34 95.38642),(35 96.40642),(36 96.40908),(37 96.2196),(38 97.85209),(39 97.34905),(40 96.93003),(41 98.06797),(42 98.92429),(43 99.41391),(44 99.56619),(45 100.57389),(46 102.247375),(47 103.689964),(48 103.531815),(49 105.25934),(50 105.115265),(51 104.9806),(52 106.242256),(53 107.74291),(54 110.21814),(55 110.697296),(56 112.2298),(57 113.25958),(58 113.76331),(59 115.27802),(60 115.962296),(61 116.868416),(62 118.79912),(63 117.97133),(64 118.63095),(65 119.73477),(66 120.95458),(67 121.0328),(68 121.37386),(69 121.41614),(70 121.78699),(71 122.59104),(72 124.36544),(73 124.49854),(74 124.13816),(75 123.49948),(76 123.70573),(77 123.29175),(78 123.77099),(79 123.87471),
(1 41.682365),(2 50.4678),(3 55.671154),(4 59.07058),(5 62.501217),(6 64.15555),(7 65.40587),(8 66.51877),(9 67.97875),(10 69.43993),(11 69.745476),(12 71.26281),(13 73.277626),(14 74.96134),(15 74.9015),(16 75.585434),(17 77.093666),(18 78.26429),(19 78.85956),(20 80.39011),(21 81.434715),(22 82.50156),(23 84.0894),(24 84.75067),(25 86.361404),(26 86.852455),(27 88.78847),(28 90.52072),(29 91.88287),(30 93.02132),(31 94.12222),(32 95.58288),(33 96.107895),(34 96.878784),(35 96.71131),(36 97.067795),(37 96.9453),(38 98.9024),(39 98.379166),(40 99.30986),(41 99.7629),(42 100.5686),(43 100.95536),(44 101.91021),(45 103.552414),(46 104.508606),(47 105.305954),(48 105.84536),(49 106.4222),(50 106.71806),(51 107.87161),(52 108.810394),(53 110.36431),(54 112.57002),(55 112.844215),(56 113.52811),(57 114.695755),(58 116.62379),(59 117.75077),(60 118.85531),(61 118.52288),(62 120.58322),(63 119.68885),(64 121.29473),(65 120.47331),(66 122.8617),(67 122.0181),(68 122.13133),(69 122.50545),(70 123.45019),(71 123.767845),(72 124.756645),(73 124.91761),(74 124.30391),(75 122.88056),(76 123.30788),(77 123.873405),(78 123.059784),(79 122.58658),
(1 40.44315),(2 48.888226),(3 53.378674),(4 56.80027),(5 59.569252),(6 61.087055),(7 62.83661),(8 64.80634),(9 65.469894),(10 66.332436),(11 67.44013),(12 68.57419),(13 70.12954),(14 71.63871),(15 71.299904),(16 72.245285),(17 73.334625),(18 74.24385),(19 75.46226),(20 76.406876),(21 77.3504),(22 78.0832),(23 79.88149),(24 80.74185),(25 81.64988),(26 82.623085),(27 83.08702),(28 85.271965),(29 86.1308),(30 87.42022),(31 88.10016),(32 89.08104),(33 89.34724),(34 89.55772),(35 89.18448),(36 90.51187),(37 91.069405),(38 92.77005),(39 92.443985),(40 92.184654),(41 92.61903),(42 93.983055),(43 94.92453),(44 95.74837),(45 96.740364),(46 98.13579),(47 98.88726),(48 99.24408),(49 100.103195),(50 100.078026),(51 101.05868),(52 101.717995),(53 105.119064),(54 106.83146),(55 106.98084),(56 108.318),(57 110.295),(58 112.51134),(59 113.631966),(60 114.7006),(61 115.1968),(62 117.03275),(63 116.936935),(64 118.06136),(65 119.43019),(66 119.57973),(67 119.081696),(68 118.80074),(69 118.81552),(70 118.82934),(71 119.46256),(72 119.81352),(73 120.70547),(74 119.97182),(75 118.66121),(76 118.59215),(77 117.86307),(78 117.71315),(79 117.92272),
(1 41.61044),(2 50.450172),(3 55.19247),(4 59.439743),(5 62.123077),(6 63.523277),(7 64.32219),(8 66.30341),(9 66.44454),(10 67.34214),(11 67.570465),(12 68.716354),(13 70.54851),(14 71.657196),(15 72.354836),(16 73.115814),(17 73.92349),(18 76.22222),(19 76.295715),(20 76.8667),(21 77.64139),(22 78.48919),(23 79.88787),(24 81.81775),(25 82.281525),(26 83.38657),(27 84.473694),(28 85.73034),(29 87.46504),(30 87.890366),(31 88.8104),(32 89.52063),(33 89.93899),(34 91.24533),(35 91.705605),(36 92.87185),(37 93.78686),(38 94.45897),(39 93.29533),(40 93.79083),(41 94.3474),(42 95.01669),(43 96.831474),(44 96.512726),(45 97.78206),(46 98.32476),(47 100.3759),(48 100.96608),(49 100.3209),(50 100.92116),(51 100.14785),(52 101.58917),(53 103.64498),(54 105.37033),(55 106.837975),(56 107.49794),(57 108.66948),(58 109.82911),(59 110.900116),(60 112.036545),(61 113.08374),(62 114.39015),(63 114.84634),(64 115.03038),(65 114.80182),(66 115.162476),(67 116.41969),(68 115.54543),(69 115.580795),(70 116.85067),(71 118.25318),(72 119.402885),(73 119.920105),(74 119.35543),(75 119.211655),(76 118.963585),(77 118.615166),(78 118.77472),(79 118.50694),
(1 40.607254),(2 49.065712),(3 53.981384),(4 57.590225),(5 59.7715),(6 61.931248),(7 63.20114),(8 64.35317),(9 64.468864),(10 66.28091),(11 66.35926),(12 68.15709),(13 70.53312),(14 71.47001),(15 72.29697),(16 72.944275),(17 74.49011),(18 75.72194),(19 77.05762),(20 77.51841),(21 78.88535),(22 80.01562),(23 80.52509),(24 81.87601),(25 82.65378),(26 83.12399),(27 84.40778),(28 86.06798),(29 86.81652),(30 87.331635),(31 88.15186),(32 88.8959),(33 90.4939),(34 90.92642),(35 91.88723),(36 92.572464),(37 92.77706),(38 93.58061),(39 93.15435),(40 94.418655),(41 94.91698),(42 95.866035),(43 97.660095),(44 97.671005),(45 98.93145),(46 99.58046),(47 99.58365),(48 100.03236),(49 100.540726),(50 100.52992),(51 100.767975),(52 101.71586),(53 103.77084),(54 105.781944),(55 105.6126),(56 106.33338),(57 107.86974),(58 109.40918),(59 110.36579),(60 111.28853),(61 112.78496),(62 113.136),(63 112.439575),(64 112.88754),(65 114.65108),(66 114.298485),(67 114.847374),(68 114.91478),(69 115.71224),(70 115.43064),(71 116.129234),(72 116.92788),(73 117.263725),(74 115.59339),(75 115.997955),(76 115.981255),(77 116.18551),(78 116.15346),(79 115.40493),
(1 40.74966),(2 49.08866),(3 53.391342),(4 56.302074),(5 59.12201),(6 61.396996),(7 62.896454),(8 64.39106),(9 65.65271),(10 65.84537),(11 66.775),(12 68.021866),(13 70.31283),(14 71.33697),(15 71.72962),(16 72.85136),(17 75.026276),(18 75.65267),(19 76.500854),(20 77.34767),(21 77.55033),(22 78.962135),(23 79.765854),(24 81.42045),(25 82.934555),(26 83.15086),(27 84.96373),(28 86.977974),(29 89.30435),(30 89.34767),(31 90.75817),(32 90.727745),(33 91.64137),(34 92.92096),(35 92.930855),(36 93.757164),(37 93.726974),(38 94.26538),(39 94.88494),(40 95.17509),(41 95.978226),(42 96.78768),(43 97.73966),(44 98.27299),(45 99.6655),(46 100.12791),(47 101.90404),(48 102.17377),(49 102.46163),(50 103.10266),(51 103.34601),(52 105.19394),(53 107.57772),(54 109.1376),(55 109.86352),(56 111.53088),(57 112.86291),(58 114.214294),(59 115.4201),(60 117.46701),(61 117.38975),(62 118.37833),(63 118.99772),(64 118.44529),(65 118.84042),(66 119.928),(67 120.06414),(68 120.394615),(69 119.480545),(70 119.95517),(71 121.022),(72 122.00135),(73 121.473976),(74 119.96784),(75 118.01348),(76 118.02262),(77 118.39551),(78 117.37291),(79 117.88905),
(1 40.761665),(2 48.54356),(3 53.009933),(4 56.757584),(5 59.15061),(6 61.267666),(7 62.15401),(8 63.892212),(9 65.04571),(10 65.89289),(11 67.20185),(12 68.49306),(13 70.63352),(14 71.615295),(15 72.54558),(16 73.4066),(17 75.68079),(18 76.18739),(19 77.0749),(20 78.20665),(21 78.84782),(22 79.72809),(23 80.9066),(24 82.40038),(25 84.1675),(26 84.81073),(27 86.114784),(28 87.38709),(29 89.255066),(30 89.5172),(31 90.52483),(32 90.42627),(33 92.3237),(34 92.23333),(35 92.794334),(36 91.80305),(37 93.36705),(38 93.53213),(39 93.883804),(40 94.31635),(41 95.226875),(42 96.59399),(43 97.73113),(44 97.708496),(45 98.610695),(46 99.77031),(47 101.41411),(48 101.105064),(49 101.16833),(50 102.63535),(51 101.8576),(52 102.84819),(53 105.41568),(54 106.779175),(55 108.35638),(56 109.17646),(57 109.777885),(58 111.70898),(59 112.76776),(60 114.030266),(61 115.07379),(62 116.04594),(63 115.17012),(64 115.99548),(65 116.19262),(66 116.49407),(67 116.26754),(68 116.1708),(69 116.9573),(70 118.41364),(71 117.613495),(72 118.44511),(73 119.13887),(74 119.2751),(75 118.492004),(76 117.65192),(77 117.150955),(78 117.75904),(79 117.18512),
(1 40.53874),(2 48.871727),(3 53.089005),(4 56.625813),(5 59.030025),(6 60.61919),(7 61.785088),(8 63.572495),(9 63.918545),(10 65.26356),(11 66.188385),(12 66.988556),(13 69.43096),(14 70.26696),(15 70.52148),(16 71.50486),(17 73.639946),(18 74.423645),(19 75.02704),(20 75.21291),(21 76.397255),(22 77.70028),(23 78.572876),(24 79.34082),(25 80.32658),(26 80.29146),(27 81.69725),(28 83.08395),(29 85.15622),(30 86.67466),(31 87.148636),(32 87.455),(33 89.25892),(34 89.52051),(35 90.47282),(36 90.51162),(37 91.16982),(38 91.295204),(39 91.929085),(40 91.92214),(41 92.32833),(42 93.54916),(43 94.51841),(44 95.890434),(45 96.571655),(46 97.95672),(47 98.51845),(48 99.77408),(49 100.05575),(50 100.75572),(51 100.80424),(52 101.551315),(53 103.15211),(54 104.25326),(55 104.8251),(56 106.01364),(57 107.17022),(58 108.43844),(59 110.094955),(60 111.21604),(61 111.51942),(62 112.727516),(63 112.68359),(64 113.61029),(65 114.31662),(66 114.7153),(67 115.91239),(68 115.79399),(69 115.61495),(70 116.30483),(71 117.16087),(72 117.96861),(73 118.97749),(74 118.75745),(75 118.704445),(76 118.874374),(77 119.06569),(78 118.91152),(79 119.198456),
(1 40.387024),(2 48.467762),(3 52.75473),(4 56.296925),(5 59.111958),(6 60.902714),(7 61.50552),(8 63.83638),(9 63.34285),(10 64.91684),(11 65.859924),(12 67.69218),(13 69.30597),(14 70.752335),(15 71.41353),(16 72.50265),(17 74.40097),(18 75.86795),(19 76.816574),(20 77.2182),(21 78.77065),(22 79.36566),(23 80.46378),(24 81.30321),(25 82.90217),(26 83.12376),(27 83.74177),(28 85.68749),(29 87.5063),(30 88.33156),(31 88.39122),(32 89.32236),(33 90.360214),(34 91.371704),(35 91.88867),(36 92.471054),(37 92.47487),(38 93.48589),(39 93.14035),(40 93.42637),(41 94.302895),(42 95.292366),(43 96.8112),(44 97.500305),(45 98.41849),(46 99.35578),(47 100.63047),(48 101.20574),(49 101.44655),(50 102.32806),(51 101.83994),(52 103.62702),(53 105.29642),(54 106.7978),(55 107.558784),(56 109.475685),(57 110.8059),(58 112.14018),(59 112.93205),(60 114.36869),(61 115.85648),(62 116.58153),(63 117.01349),(64 117.817825),(65 117.93295),(66 119.3055),(67 119.9496),(68 119.80972),(69 120.10307),(70 121.777626),(71 121.34173),(72 122.58795),(73 122.73808),(74 123.02494),(75 121.809204),(76 121.941086),(77 121.30163),(78 121.81579),(79 122.04655),
(1 39.38675),(2 47.54567),(3 51.691105),(4 54.911053),(5 57.635536),(6 59.473145),(7 60.330753),(8 62.407093),(9 62.834213),(10 64.407875),(11 64.63916),(12 66.26398),(13 68.86425),(14 69.69135),(15 70.18494),(16 72.11057),(17 73.55759),(18 74.34421),(19 75.40201),(20 76.163795),(21 78.13112),(22 78.01603),(23 79.47432),(24 81.07806),(25 81.84016),(26 82.62519),(27 83.17857),(28 83.85589),(29 84.89346),(30 85.80203),(31 86.58508),(32 87.37595),(33 88.47749),(34 89.44107),(35 88.81858),(36 88.85019),(37 89.37755),(38 89.826706),(39 89.720085),(40 90.34655),(41 91.99269),(42 92.541245),(43 93.54463),(44 94.01018),(45 94.907936),(46 96.33884),(47 97.30873),(48 97.26479),(49 97.89507),(50 98.74459),(51 97.83355),(52 99.14707),(53 100.761116),(54 102.15577),(55 104.04218),(56 104.96841),(57 106.195724),(58 107.916115),(59 108.32968),(60 108.25519),(61 110.091774),(62 110.18561),(63 109.45079),(64 110.09916),(65 111.25913),(66 110.71982),(67 111.88651),(68 111.57842),(69 112.641205),(70 113.62991),(71 113.33044),(72 113.38196),(73 114.041405),(74 114.31912),(75 113.66123),(76 112.80472),(77 112.61921),(78 111.94838),(79 112.18862),
(1 39.789604),(2 47.987125),(3 52.07025),(4 55.82242),(5 58.374004),(6 60.13012),(7 61.385815),(8 63.33082),(9 63.818443),(10 64.70554),(11 64.44349),(12 65.91993),(13 67.74951),(14 69.637764),(15 69.76243),(16 70.94527),(17 72.0735),(18 73.11015),(19 73.71775),(20 74.99925),(21 75.28225),(22 76.64681),(23 77.51897),(24 78.238594),(25 79.43378),(26 80.671196),(27 81.769875),(28 83.09383),(29 84.39367),(30 84.70392),(31 86.23389),(32 87.1584),(33 88.71782),(34 89.48994),(35 89.20052),(36 89.240715),(37 89.65812),(38 90.7719),(39 90.71656),(40 91.61258),(41 92.582985),(42 92.89206),(43 93.50192),(44 94.5504),(45 94.52804),(46 95.789536),(47 97.52689),(48 98.110855),(49 98.85308),(50 99.882385),(51 99.49291),(52 100.47003),(53 102.80813),(54 104.99505),(55 105.94237),(56 106.91222),(57 108.335144),(58 109.78829),(59 110.38743),(60 111.32139),(61 112.32164),(62 113.77603),(63 114.60925),(64 114.16374),(65 114.82342),(66 115.559616),(67 115.88041),(68 116.35919),(69 116.20203),(70 116.4502),(71 117.191216),(72 117.87637),(73 117.66633),(74 117.52349),(75 117.224686),(76 116.87194),(77 117.3589),(78 115.92571),(79 116.63854),
(1 39.883217),(2 47.254757),(3 52.414063),(4 55.66614),(5 58.22634),(6 60.26445),(7 61.36335),(8 62.90488),(9 63.197445),(10 64.93933),(11 65.22215),(12 66.03601),(13 67.694466),(14 68.23504),(15 69.30288),(16 70.930626),(17 70.96289),(18 72.36051),(19 73.090675),(20 74.1651),(21 74.978745),(22 76.22718),(23 77.46614),(24 78.54442),(25 79.598724),(26 80.94594),(27 81.82456),(28 82.780106),(29 83.4305),(30 84.973946),(31 86.35523),(32 86.521576),(33 87.95033),(34 88.927376),(35 89.25096),(36 90.31712),(37 90.006744),(38 91.50129),(39 91.91286),(40 92.591156),(41 93.20755),(42 93.733894),(43 95.04451),(44 95.75341),(45 95.7464),(46 96.85116),(47 98.35066),(48 99.15182),(49 99.164986),(50 100.02072),(51 100.12375),(52 101.14394),(53 103.260155),(54 104.58673),(55 105.0295),(56 106.00489),(57 106.2981),(58 108.791916),(59 109.83524),(60 111.61411),(61 112.105125),(62 113.153244),(63 113.28173),(64 113.66061),(65 114.86068),(66 115.07525),(67 115.25186),(68 116.253456),(69 115.83519),(70 116.59064),(71 116.984276),(72 117.60552),(73 117.38409),(74 115.67596),(75 116.06146),(76 115.923416),(77 116.47085),(78 116.49194),(79 115.5523),
(1 40.246883),(2 48.123894),(3 52.898304),(4 55.85582),(5 58.64628),(6 59.69758),(7 61.15892),(8 62.897762),(9 63.426476),(10 64.74026),(11 65.44446),(12 66.307816),(13 68.60189),(14 69.1801),(15 69.22513),(16 70.3179),(17 71.45111),(18 72.41774),(19 73.381905),(20 74.36709),(21 75.16945),(22 76.86112),(23 76.92479),(24 78.51522),(25 79.42042),(26 80.43992),(27 80.56112),(28 81.912735),(29 83.40145),(30 84.81822),(31 85.01967),(32 85.52645),(33 86.3852),(34 87.34037),(35 88.145454),(36 88.87863),(37 89.1426),(38 90.096),(39 89.76733),(40 90.44191),(41 90.35081),(42 91.51184),(43 93.30341),(44 93.96562),(45 93.58952),(46 95.10756),(47 95.479866),(48 95.72637),(49 95.57889),(50 96.327705),(51 96.10358),(52 97.73086),(53 99.64403),(54 101.36374),(55 102.67692),(56 102.75049),(57 103.60341),(58 105.10697),(59 106.101685),(60 106.95072),(61 108.054565),(62 108.90198),(63 110.287544),(64 110.274025),(65 111.47133),(66 112.62292),(67 113.170975),(68 112.6022),(69 113.22267),(70 113.85282),(71 113.84018),(72 115.31889),(73 115.748085),(74 115.38119),(75 114.57114),(76 114.42409),(77 114.69212),(78 114.17841),(79 114.652054),
(1 39.700573),(2 48.25522),(3 52.40376),(4 55.60512),(5 58.253918),(6 60.096355),(7 61.312416),(8 63.073505),(9 63.408905),(10 64.06221),(11 64.89677),(12 66.407936),(13 68.469055),(14 69.70997),(15 69.988014),(16 70.78679),(17 71.777916),(18 72.59872),(19 73.90134),(20 75.20492),(21 75.70057),(22 77.1864),(23 78.452805),(24 79.27445),(25 80.43317),(26 81.44619),(27 82.638405),(28 84.09875),(29 85.008064),(30 86.55113),(31 87.4313),(32 88.02623),(33 88.70974),(34 89.20964),(35 89.71582),(36 89.94891),(37 90.18581),(38 91.86955),(39 91.65877),(40 92.55871),(41 92.45273),(42 93.49783),(43 94.54947),(44 95.20799),(45 96.31673),(46 97.26284),(47 98.649704),(48 98.38837),(49 99.18948),(50 100.01353),(51 100.15954),(52 100.81112),(53 102.61526),(54 104.8912),(55 105.6488),(56 106.50712),(57 108.601845),(58 110.70862),(59 111.91726),(60 113.40257),(61 114.19016),(62 115.03462),(63 116.1427),(64 116.62912),(65 117.40488),(66 118.45298),(67 118.85391),(68 118.89425),(69 119.28143),(70 119.270935),(71 119.283936),(72 120.2418),(73 120.43738),(74 120.27209),(75 118.94506),(76 119.200935),(77 119.08573),(78 119.01115),(79 119.12252),
(1 38.63375),(2 46.849903),(3 51.135963),(4 54.422604),(5 56.83729),(6 58.79139),(7 59.80452),(8 61.229538),(9 62.12506),(10 63.04072),(11 63.472435),(12 64.721436),(13 66.65138),(14 67.61195),(15 68.54279),(16 69.226204),(17 70.056816),(18 71.30224),(19 72.3751),(20 73.165924),(21 74.83212),(22 76.01091),(23 76.59833),(24 77.591446),(25 78.98952),(26 80.44368),(27 81.52121),(28 82.57054),(29 84.15561),(30 85.78036),(31 85.67618),(32 86.65926),(33 86.80066),(34 88.37413),(35 89.14217),(36 90.269775),(37 90.034515),(38 90.56474),(39 90.58956),(40 91.37263),(41 92.025734),(42 92.34688),(43 93.54575),(44 94.11261),(45 95.70453),(46 96.260574),(47 97.36638),(48 97.39915),(49 97.70237),(50 98.77273),(51 98.790665),(52 99.932846),(53 102.3422),(54 103.093796),(55 104.70073),(56 105.538246),(57 106.83774),(58 107.26101),(59 108.1509),(60 109.90584),(61 110.967674),(62 112.11651),(63 111.411194),(64 112.99665),(65 113.153114),(66 113.475525),(67 113.467186),(68 113.46172),(69 113.69095),(70 114.931656),(71 114.31535),(72 115.50481),(73 116.0606),(74 114.28517),(75 113.453445),(76 113.47239),(77 113.672035),(78 113.14157),(79 112.64169),
(1 39.09868),(2 47.38993),(3 51.186375),(4 54.730453),(5 57.39747),(6 58.769184),(7 59.591717),(8 62.32812),(9 62.92025),(10 63.047188),(11 64.18067),(12 65.26368),(13 66.95043),(14 68.31618),(15 69.08996),(16 70.62306),(17 70.93924),(18 72.59281),(19 73.32818),(20 74.14822),(21 75.63333),(22 76.05798),(23 77.15681),(24 78.32629),(25 79.22478),(26 79.90074),(27 81.224655),(28 81.68932),(29 83.507484),(30 84.499535),(31 86.260994),(32 86.12541),(33 87.558266),(34 88.298904),(35 89.17153),(36 89.12638),(37 89.12995),(38 90.526474),(39 89.60075),(40 90.050674),(41 90.570305),(42 91.1093),(43 92.522835),(44 92.8624),(45 93.2384),(46 94.25769),(47 94.2895),(48 95.18269),(49 96.69556),(50 96.19304),(51 96.49164),(52 96.76522),(53 98.58525),(54 99.86274),(55 100.501434),(56 101.59659),(57 102.71648),(58 103.08677),(59 104.32246),(60 105.22498),(61 106.64557),(62 106.89578),(63 107.06707),(64 107.52843),(65 107.88669),(66 108.85013),(67 109.458374),(68 110.39406),(69 110.971825),(70 111.211395),(71 112.38702),(72 112.82547),(73 112.752914),(74 112.1615),(75 112.4573),(76 113.003075),(77 111.63539),(78 112.90818),(79 112.16836),
(1 38.94286),(2 46.64654),(3 50.616966),(4 53.954636),(5 56.731434),(6 57.875698),(7 59.09118),(8 60.562645),(9 61.49044),(10 62.314953),(11 63.640453),(12 64.67523),(13 66.6896),(14 67.12384),(15 68.404564),(16 68.82611),(17 69.75128),(18 71.55668),(19 72.9463),(20 73.125626),(21 74.63228),(22 75.53361),(23 76.26649),(24 77.109726),(25 77.89274),(26 78.55228),(27 79.200165),(28 80.92959),(29 82.26525),(30 83.54968),(31 84.881035),(32 85.0747),(33 85.78364),(34 87.20017),(35 87.32957),(36 87.264534),(37 86.9679),(38 87.94145),(39 88.17923),(40 88.272865),(41 89.41888),(42 90.117714),(43 91.567444),(44 91.69234),(45 93.52751),(46 94.87487),(47 95.50431),(48 95.884895),(49 96.52346),(50 96.929085),(51 97.079605),(52 98.308235),(53 99.99566),(54 100.965385),(55 102.64759),(56 102.88802),(57 104.64306),(58 105.35853),(59 107.46692),(60 107.39383),(61 108.1874),(62 109.350624),(63 108.63257),(64 108.31824),(65 108.99123),(66 108.88338),(67 109.02404),(68 109.722046),(69 109.01254),(70 109.48587),(71 110.66413),(72 110.96676),(73 111.17622),(74 111.1185),(75 110.905304),(76 110.93262),(77 110.90379),(78 111.03241),(79 111.149475),
(1 38.817417),(2 47.190483),(3 51.338676),(4 54.70145),(5 57.492516),(6 58.882942),(7 60.287727),(8 61.975704),(9 62.50129),(10 63.365517),(11 64.10616),(12 64.79643),(13 66.772316),(14 68.31048),(15 69.30681),(16 70.84049),(17 71.42102),(18 72.4886),(19 73.53287),(20 74.27322),(21 75.31466),(22 77.4041),(23 78.756676),(24 79.38308),(25 79.935776),(26 81.37148),(27 81.543785),(28 83.56652),(29 85.25159),(30 86.59555),(31 87.27353),(32 87.461235),(33 88.24153),(34 88.80469),(35 89.76097),(36 89.60011),(37 89.8563),(38 90.18572),(39 90.26598),(40 90.51414),(41 91.398445),(42 92.44456),(43 93.0283),(44 93.70749),(45 95.01199),(46 95.488556),(47 96.94381),(48 97.94534),(49 98.71489),(50 98.20684),(51 98.58174),(52 100.18461),(53 101.76191),(54 103.70982),(55 105.969475),(56 106.74905),(57 107.880646),(58 108.880455),(59 111.313416),(60 111.96666),(61 113.07384),(62 113.40033),(63 113.42765),(64 113.37696),(65 115.035614),(66 115.136505),(67 116.4473),(68 117.67793),(69 117.51556),(70 118.4056),(71 118.47552),(72 119.05981),(73 119.54535),(74 118.53848),(75 117.59799),(76 117.06272),(77 117.3069),(78 116.666954),(79 116.68961),
