1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 688492.75),(2 2322457),(3 4744998.5),(4 7871810.5),(5 11900239),(6 16652667),(7 21872144),(8 27006618),(9 32492214),(10 37692940),(11 42669196),(12 47563548),(13 52210224),(14 57099372),(15 62871012),(16 68491944),(17 74867480),(18 82594370),(19 90009410),(20 97468776),(21 105793340),(22 113452670),(23 122147960),(24 131576760),(25 139673870),(26 148933810),(27 159410160),(28 169228000),(29 180570500),(30 192227120),(31 202580910),(32 216274190),(33 231478400),(34 247377300),(35 266880720),(36 285754080),(37 307838620),(38 329065860),(39 354379940),(40 376887400),(41 402609800),(42 425157920),(43 446194660),(44 465846940),(45 488358370),(46 507879400),(47 527862530),(48 551171600),(49 573633600),(50 594573250),(51 616816960),(52 635465660),(53 653125570),(54 667211200),(55 682421500),(56 692784830),(57 700445630),(58 704744450),(59 705383000),(60 702490240),(61 695802700),(62 685281400),(63 671821100),(64 660455500),(65 649461060),(66 635205440),(67 617187260),(68 601275300),(69 582269400),(70 562093400),(71 541497150),(72 520569600),(73 500826020),(74 481589660),(75 463562600),(76 446459260),(77 431001000),(78 416696420),(79 404182940),
(1 58.244926),(2 63.99499),(3 68.75707),(4 72.80521),(5 75.70646),(6 78.45944),(7 80.61652),(8 82.49907),(9 84.428116),(10 86.26719),(11 87.895164),(12 89.898796),(13 91.73423),(14 92.41987),(15 91.73902),(16 93.192215),(17 94.03185),(18 94.278984),(19 95.52165),(20 95.31358),(21 95.12971),(22 95.975334),(23 96.4683),(24 96.36897),(25 96.931984),(26 97.49348),(27 98.237465),(28 97.76828),(29 100.36928),(30 101.86264),(31 102.51133),(32 104.57752),(33 105.98228),(34 106.48769),(35 108.35848),(36 109.06464),(37 109.54157),(38 111.29409),(39 112.05006),(40 112.33069),(41 113.60068),(42 116.09267),(43 117.303665),(44 117.4189),(45 119.482155),(46 120.0367),(47 121.21415),(48 123.30773),(49 122.52722),(50 122.67757),(51 123.70726),(52 124.917206),(53 126.12053),(54 128.00021),(55 129.6507),(56 131.58441),(57 133.1456),(58 135.14478),(59 137.05424),(60 137.9549),(61 139.96033),(62 141.36197),(63 142.07068),(64 143.26619),(65 142.22566),(66 143.8169),(67 143.27129),(68 142.10573),(69 141.9972),(70 142.91203),(71 143.58195),(72 143.63861),(73 143.79527),(74 141.96387),(75 142.55159),(76 141.3726),(77 143.33989),(78 142.06999),(79 141.71883),
(1 59.02034),(2 64.82072),(3 69.672646),(4 73.32715),(5 75.50467),(6 78.156296),(7 80.81149),(8 82.35154),(9 83.51254),(10 85.18252),(11 86.42999),(12 88.31445),(13 89.79827),(14 90.616165),(15 91.20851),(16 91.7403),(17 92.82261),(18 93.52543),(19 96.00794),(20 94.319435),(21 95.621284),(22 95.2094),(23 95.81968),(24 96.26897),(25 97.140785),(26 97.57711),(27 98.94987),(28 100.38691),(29 102.68041),(30 105.44837),(31 108.8099),(32 111.21019),(33 114.23833),(34 114.6644),(35 118.31304),(36 119.764145),(37 123.221375),(38 124.52515),(39 126.613754),(40 127.89064),(41 131.24913),(42 133.65376),(43 135.66931),(44 138.66362),(45 141.09296),(46 144.21774),(47 146.06122),(48 149.87848),(49 151.5782),(50 154.08594),(51 155.36781),(52 157.20255),(53 159.29918),(54 160.73532),(55 162.53581),(56 163.71803),(57 165.9746),(58 166.77206),(59 167.66527),(60 170.59492),(61 170.84723),(62 172.31116),(63 172.35779),(64 172.35452),(65 170.80124),(66 170.04338),(67 168.70154),(68 165.19608),(69 164.40576),(70 164.02109),(71 163.2486),(72 162.35493),(73 160.12646),(74 156.48245),(75 155.6517),(76 154.51704),(77 153.90784),(78 152.96211),(79 150.9842),
(1 58.774506),(2 64.01403),(3 69.08253),(4 72.5115),(5 75.82039),(6 78.50614),(7 80.641304),(8 82.950584),(9 85.22756),(10 86.63002),(11 87.71455),(12 89.68621),(13 90.966484),(14 93.25504),(15 93.476295),(16 94.057144),(17 96.00765),(18 95.82028),(19 96.73846),(20 96.20174),(21 96.73706),(22 97.41542),(23 98.25611),(24 98.34292),(25 99.00555),(26 98.931046),(27 100.181046),(28 101.78274),(29 103.07948),(30 104.33864),(31 105.72248),(32 107.29193),(33 109.87608),(34 109.994576),(35 111.27013),(36 112.31049),(37 113.56484),(38 113.43928),(39 115.04189),(40 114.9402),(41 117.73111),(42 119.515335),(43 122.22518),(44 122.776054),(45 124.19443),(46 126.579315),(47 127.41272),(48 130.60129),(49 130.72475),(50 131.44304),(51 132.82127),(52 133.26625),(53 134.54343),(54 136.16483),(55 138.17946),(56 139.82962),(57 140.03123),(58 141.85),(59 144.52222),(60 144.42752),(61 146.61575),(62 147.76915),(63 149.4848),(64 149.87735),(65 148.9073),(66 149.1635),(67 148.94524),(68 147.861),(69 147.64279),(70 148.39189),(71 148.50615),(72 149.45236),(73 148.50684),(74 147.01167),(75 145.93275),(76 147.56366),(77 146.14789),(78 145.52733),(79 146.43185),
(1 58.309498),(2 63.92731),(3 67.766525),(4 72.22852),(5 74.52888),(6 77.186905),(7 80.23003),(8 82.38869),(9 84.87818),(10 86.23704),(11 87.6573),(12 89.40802),(13 90.761246),(14 92.77712),(15 92.6864),(16 94.105316),(17 94.42665),(18 94.85657),(19 96.20442),(20 94.909294),(21 95.27967),(22 95.559296),(23 96.24912),(24 95.2967),(25 96.07606),(26 95.88195),(27 96.90854),(28 97.77169),(29 98.84673),(30 100.16576),(31 102.26719),(32 103.636505),(33 104.6919),(34 104.99033),(35 106.840485),(36 107.548744),(37 108.834755),(38 110.582436),(39 111.05393),(40 112.137505),(41 113.47737),(42 114.1539),(43 115.13771),(44 114.7919),(45 116.375725),(46 118.30154),(47 118.08127),(48 119.548),(49 120.77339),(50 122.522484),(51 122.69381),(52 123.5228),(53 124.67215),(54 126.136),(55 126.44856),(56 129.36058),(57 131.11983),(58 131.57259),(59 133.9454),(60 135.92772),(61 137.65706),(62 138.96074),(63 139.1958),(64 140.87321),(65 140.43321),(66 140.5562),(67 140.9141),(68 140.6276),(69 140.23172),(70 141.24112),(71 142.50441),(72 143.07025),(73 142.70273),(74 141.18298),(75 142.05128),(76 143.90211),(77 143.67638),(78 143.83014),(79 144.58989),
(1 57.066536),(2 62.425137),(3 66.87376),(4 70.61243),(5 73.58431),(6 75.18119),(7 78.53265),(8 80.9239),(9 82.56004),(10 84.78162),(11 85.72173),(12 87.387245),(13 88.1955),(14 90.29601),(15 90.878105),(16 91.442696),(17 92.06562),(18 91.212296),(19 92.33939),(20 92.51667),(21 92.706436),(22 93.012085),(23 93.78834),(24 93.91125),(25 94.48717),(26 94.89932),(27 95.97562),(28 97.94438),(29 99.60648),(30 102.38439),(31 104.19049),(32 106.8529),(33 109.83827),(34 111.539085),(35 113.46082),(36 114.72925),(37 116.92616),(38 118.807976),(39 120.49613),(40 122.3726),(41 125.7201),(42 126.25207),(43 129.87958),(44 131.62518),(45 133.3573),(46 136.76262),(47 138.4822),(48 141.06223),(49 142.6886),(50 143.32098),(51 143.68489),(52 145.1246),(53 146.62363),(54 147.49695),(55 149.2198),(56 151.62703),(57 154.08308),(58 154.42947),(59 155.80292),(60 157.3654),(61 158.10716),(62 158.0217),(63 158.52812),(64 157.14151),(65 156.2819),(66 155.51073),(67 153.89272),(68 152.72575),(69 151.4517),(70 149.00642),(71 148.60641),(72 148.13936),(73 147.23817),(74 144.82024),(75 145.088),(76 143.92955),(77 142.13821),(78 141.31189),(79 140.60452),
(1 57.5227),(2 62.27813),(3 66.03897),(4 70.02963),(5 72.66488),(6 75.46249),(7 77.81195),(8 79.95465),(9 82.11005),(10 84.118416),(11 86.00823),(12 87.04701),(13 88.07089),(14 89.87641),(15 90.25175),(16 91.42139),(17 93.20672),(18 92.55498),(19 93.99836),(20 93.53667),(21 93.77331),(22 94.14716),(23 96.087944),(24 96.11281),(25 96.63956),(26 97.27131),(27 97.964096),(28 99.17245),(29 100.74013),(30 102.60102),(31 104.76622),(32 106.008026),(33 107.80694),(34 110.01607),(35 111.43698),(36 112.26727),(37 113.86025),(38 115.574776),(39 117.123245),(40 117.523636),(41 119.77665),(42 121.30888),(43 123.26162),(44 124.22291),(45 126.16596),(46 128.67451),(47 129.4862),(48 132.3728),(49 133.30995),(50 135.05617),(51 133.93913),(52 135.77122),(53 137.70961),(54 138.66312),(55 141.11061),(56 143.7851),(57 145.26233),(58 144.8535),(59 146.03737),(60 147.21295),(61 148.76242),(62 149.48868),(63 150.66359),(64 150.47119),(65 149.49005),(66 149.38437),(67 148.07205),(68 147.73448),(69 145.47536),(70 145.7273),(71 145.94765),(72 146.90118),(73 144.81953),(74 143.65355),(75 143.1556),(76 143.64836),(77 140.97064),(78 139.57657),(79 139.98157),
(1 56.76437),(2 61.629654),(3 66.50887),(4 70.06237),(5 72.491394),(6 75.10727),(7 77.23253),(8 78.59948),(9 80.6608),(10 83.10452),(11 84.49096),(12 85.56044),(13 86.99976),(14 88.877106),(15 89.25547),(16 91.0231),(17 90.92523),(18 91.69933),(19 92.65089),(20 91.64274),(21 91.10353),(22 92.21386),(23 91.72204),(24 92.09306),(25 92.75472),(26 92.37507),(27 93.779305),(28 94.49487),(29 94.73043),(30 96.70352),(31 97.43183),(32 98.171005),(33 100.967285),(34 99.592125),(35 101.56152),(36 101.958336),(37 104.10341),(38 104.03874),(39 105.54612),(40 106.75944),(41 107.28519),(42 109.16814),(43 110.40099),(44 111.24321),(45 113.26517),(46 114.50547),(47 115.6187),(48 116.08199),(49 117.585075),(50 117.498375),(51 117.75883),(52 119.173996),(53 119.83585),(54 121.51546),(55 123.70841),(56 126.154015),(57 127.79339),(58 129.21948),(59 130.7286),(60 133.34094),(61 136.35335),(62 136.55994),(63 137.01866),(64 138.04056),(65 138.86444),(66 138.60175),(67 139.19423),(68 138.87865),(69 138.06068),(70 139.20999),(71 139.66064),(72 140.7875),(73 139.44519),(74 138.62247),(75 139.75429),(76 140.23752),(77 139.04137),(78 140.02739),(79 139.81787),
(1 55.688316),(2 60.742966),(3 65.72338),(4 70.03875),(5 72.08605),(6 73.26909),(7 77.35941),(8 79.05589),(9 80.45694),(10 82.3257),(11 83.9304),(12 85.24521),(13 86.88815),(14 87.5279),(15 87.64922),(16 88.54851),(17 89.20711),(18 89.89441),(19 91.20524),(20 91.34076),(21 91.90516),(22 92.228455),(23 93.65885),(24 93.726295),(25 95.261154),(26 95.9327),(27 97.18732),(28 98.16285),(29 99.868706),(30 102.98073),(31 105.41868),(32 107.48094),(33 110.47835),(34 111.75535),(35 114.29995),(36 116.0096),(37 118.596924),(38 119.21422),(39 122.35195),(40 123.323),(41 125.93597),(42 129.3851),(43 131.54004),(44 132.66203),(45 135.4953),(46 138.89981),(47 138.7852),(48 142.31638),(49 143.58101),(50 145.6637),(51 145.82275),(52 148.08258),(53 150.41678),(54 150.89285),(55 154.92723),(56 155.79147),(57 157.74428),(58 156.94199),(59 159.3052),(60 160.13936),(61 162.23885),(62 162.17494),(63 161.82117),(64 161.437),(65 161.13573),(66 158.68886),(67 156.28471),(68 154.75291),(69 152.73332),(70 152.73222),(71 151.11397),(72 152.61118),(73 149.04057),(74 146.64359),(75 147.37006),(76 145.57324),(77 144.80458),(78 143.38477),(79 141.6868),
(1 55.071075),(2 60.490623),(3 63.798622),(4 68.07273),(5 70.85541),(6 73.575226),(7 76.84559),(8 77.39709),(9 79.89753),(10 82.42477),(11 84.144035),(12 86.63822),(13 87.24253),(14 87.85175),(15 88.57076),(16 89.26556),(17 89.82393),(18 90.433876),(19 90.33296),(20 89.876915),(21 90.58629),(22 91.36016),(23 91.62333),(24 93.010124),(25 93.72188),(26 94.98979),(27 95.07239),(28 96.35709),(29 98.154144),(30 100.22622),(31 101.55341),(32 103.018486),(33 104.51258),(34 105.70065),(35 107.97022),(36 109.88848),(37 111.31359),(38 112.80898),(39 114.23338),(40 114.561005),(41 116.44482),(42 118.928276),(43 120.98993),(44 123.11319),(45 124.325935),(46 126.22967),(47 126.747856),(48 129.1514),(49 129.09686),(50 131.28412),(51 132.21835),(52 133.442),(53 133.5256),(54 135.13077),(55 137.12135),(56 138.61232),(57 138.90886),(58 140.21454),(59 141.61963),(60 141.79747),(61 143.99992),(62 145.11891),(63 145.16147),(64 144.84058),(65 144.61272),(66 144.64645),(67 144.25626),(68 143.33653),(69 144.01683),(70 143.86072),(71 143.98404),(72 144.45717),(73 143.59062),(74 142.52643),(75 142.85709),(76 142.88968),(77 143.04088),(78 141.99113),(79 141.9393),
(1 54.21141),(2 59.84691),(3 62.804874),(4 67.00964),(5 69.939995),(6 71.4087),(7 74.46819),(8 76.14448),(9 77.97736),(10 80.38648),(11 81.544464),(12 83.0442),(13 85.31547),(14 85.458626),(15 87.14508),(16 87.43915),(17 88.80798),(18 89.67737),(19 90.64903),(20 90.22596),(21 90.38454),(22 90.69275),(23 90.637924),(24 91.02626),(25 91.6485),(26 91.86617),(27 91.40528),(28 92.69906),(29 94.045975),(30 94.331245),(31 96.41814),(32 97.44539),(33 98.80145),(34 99.061424),(35 100.09799),(36 100.70892),(37 101.994705),(38 102.905396),(39 103.36329),(40 104.20165),(41 105.807274),(42 106.92653),(43 106.71289),(44 108.55902),(45 109.69886),(46 109.908),(47 110.87269),(48 113.27498),(49 114.52973),(50 115.61046),(51 116.91076),(52 117.65604),(53 118.68645),(54 119.262695),(55 119.86702),(56 122.12138),(57 124.188644),(58 124.90382),(59 127.267044),(60 129.12018),(61 130.98528),(62 132.52911),(63 133.24985),(64 135.0887),(65 134.51363),(66 134.2763),(67 134.18295),(68 134.10498),(69 133.86694),(70 134.50197),(71 135.52132),(72 136.5255),(73 135.3832),(74 134.88063),(75 135.30423),(76 136.45999),(77 136.8994),(78 136.82469),(79 137.1809),
(1 54.639393),(2 59.941586),(3 63.628284),(4 66.969604),(5 70.23114),(6 71.624596),(7 74.88226),(8 75.34314),(9 77.6496),(10 80.81778),(11 82.30595),(12 83.422615),(13 84.66322),(14 84.988335),(15 86.711334),(16 87.33135),(17 88.56487),(18 88.870476),(19 90.197876),(20 89.347786),(21 90.09707),(22 90.46299),(23 92.47701),(24 91.93061),(25 92.785),(26 93.64151),(27 95.18573),(28 97.032524),(29 99.559784),(30 100.283295),(31 103.150314),(32 106.02815),(33 107.60172),(34 108.86861),(35 111.74177),(36 113.11285),(37 114.22694),(38 115.45537),(39 119.08418),(40 119.000175),(41 121.61376),(42 123.3833),(43 126.4004),(44 128.37401),(45 129.81432),(46 131.53792),(47 134.27895),(48 137.58383),(49 139.05988),(50 140.25096),(51 140.88976),(52 141.24184),(53 142.66628),(54 144.46538),(55 145.77437),(56 148.63322),(57 149.95343),(58 149.65652),(59 152.91968),(60 153.57556),(61 155.6662),(62 156.51506),(63 155.49983),(64 156.13287),(65 154.4942),(66 153.58125),(67 152.42816),(68 150.97035),(69 150.07004),(70 148.75706),(71 148.68996),(72 147.63606),(73 145.19037),(74 144.91127),(75 143.73862),(76 143.08156),(77 141.28941),(78 140.80241),(79 138.87358),
(1 55.072483),(2 59.869263),(3 64.986305),(4 67.99184),(5 70.634705),(6 72.54037),(7 75.34498),(8 76.556915),(9 78.07723),(10 81.66296),(11 82.73112),(12 84.29935),(13 86.10087),(14 86.43958),(15 87.34642),(16 88.70302),(17 88.67709),(18 90.35647),(19 90.97731),(20 89.89509),(21 89.864365),(22 90.761986),(23 91.5845),(24 92.40227),(25 93.08699),(26 93.11687),(27 94.79341),(28 95.487816),(29 97.32837),(30 99.95587),(31 101.87567),(32 103.30919),(33 104.26056),(34 106.73593),(35 108.33963),(36 108.998215),(37 111.04493),(38 111.62423),(39 113.51154),(40 114.63216),(41 116.00171),(42 117.72154),(43 118.76816),(44 120.5333),(45 122.57361),(46 124.35567),(47 125.80863),(48 128.82832),(49 129.95613),(50 130.36302),(51 131.18471),(52 133.67297),(53 135.98656),(54 138.18349),(55 139.30852),(56 142.09833),(57 143.62114),(58 143.77649),(59 146.37265),(60 147.86943),(61 149.38165),(62 149.07715),(63 149.66498),(64 150.68369),(65 149.84286),(66 150.30054),(67 148.95154),(68 148.21394),(69 146.70285),(70 145.95087),(71 147.52873),(72 146.24141),(73 144.74953),(74 142.19981),(75 142.89546),(76 142.83301),(77 141.69463),(78 141.1302),(79 140.38284),
(1 53.132565),(2 57.652256),(3 63.538296),(4 66.07591),(5 68.70064),(6 70.27604),(7 73.44142),(8 74.66794),(9 76.94377),(10 80.51054),(11 80.95073),(12 82.81953),(13 85.22409),(14 86.05605),(15 86.44911),(16 87.9838),(17 88.48753),(18 89.90201),(19 90.01536),(20 89.78253),(21 90.414),(22 89.78265),(23 89.839096),(24 90.42184),(25 91.12591),(26 90.699455),(27 90.812195),(28 92.122154),(29 93.54713),(30 94.70759),(31 96.08493),(32 96.49898),(33 97.73847),(34 97.95426),(35 99.75102),(36 100.639404),(37 101.61424),(38 101.59504),(39 102.40877),(40 103.07915),(41 104.776634),(42 104.646126),(43 106.142715),(44 106.89171),(45 108.96049),(46 109.066986),(47 110.99447),(48 111.54089),(49 112.42223),(50 113.24638),(51 112.71556),(52 113.122055),(53 113.93718),(54 115.00136),(55 116.23654),(56 118.949615),(57 119.956406),(58 121.36893),(59 122.91513),(60 124.70835),(61 126.015175),(62 128.05348),(63 129.22803),(64 129.88382),(65 130.93454),(66 131.01883),(67 130.91481),(68 131.28877),(69 131.56544),(70 131.65178),(71 133.18167),(72 133.82243),(73 132.89108),(74 132.10327),(75 132.93158),(76 133.49954),(77 134.45345),(78 135.62326),(79 134.66084),
(1 53.179432),(2 57.52903),(3 61.96635),(4 65.75136),(5 67.58839),(6 69.90295),(7 72.54029),(8 73.86507),(9 76.26565),(10 79.03162),(11 79.86789),(12 81.29499),(13 83.25193),(14 84.68415),(15 84.46631),(16 86.44151),(17 86.922775),(18 88.85572),(19 89.7897),(20 89.117744),(21 89.79794),(22 89.29612),(23 90.23825),(24 91.869736),(25 91.8581),(26 92.54726),(27 94.01903),(28 95.88907),(29 97.72433),(30 100.046),(31 102.208206),(32 104.52801),(33 105.991356),(34 108.46844),(35 110.80003),(36 112.87996),(37 114.35521),(38 116.44511),(39 118.01621),(40 119.654465),(41 121.71407),(42 123.16722),(43 125.17055),(44 126.82033),(45 128.5903),(46 131.30302),(47 133.89651),(48 136.69795),(49 136.93866),(50 140.42801),(51 140.29793),(52 142.51936),(53 144.16568),(54 146.13608),(55 146.98627),(56 149.92465),(57 150.3081),(58 150.21043),(59 152.0236),(60 153.6808),(61 154.70636),(62 155.06584),(63 155.60866),(64 155.2551),(65 153.3467),(66 151.75452),(67 149.71272),(68 148.87729),(69 147.38147),(70 146.4034),(71 146.11342),(72 145.31987),(73 143.41823),(74 142.26027),(75 141.57106),(76 140.93549),(77 139.09041),(78 138.87495),(79 137.51498),
(1 52.48819),(2 57.28503),(3 61.701923),(4 65.29318),(5 67.53262),(6 70.310936),(7 73.23808),(8 74.352486),(9 76.982086),(10 79.101944),(11 80.741104),(12 81.89821),(13 83.13539),(14 83.96512),(15 85.00673),(16 85.990524),(17 85.37608),(18 88.236565),(19 87.942024),(20 87.63982),(21 88.08527),(22 88.24718),(23 88.82763),(24 89.9196),(25 89.85312),(26 90.7778),(27 91.857),(28 93.08585),(29 94.07355),(30 96.89565),(31 97.75348),(32 100.0579),(33 101.25164),(34 102.57979),(35 104.28464),(36 104.990524),(37 107.60297),(38 108.621346),(39 110.28544),(40 110.40402),(41 112.62079),(42 113.95749),(43 116.2687),(44 118.4248),(45 119.39341),(46 121.22194),(47 121.614075),(48 124.46012),(49 124.54623),(50 125.86016),(51 127.79309),(52 128.11343),(53 129.87372),(54 131.4609),(55 132.29811),(56 135.06685),(57 135.30234),(58 136.51143),(59 137.73624),(60 140.14516),(61 139.70712),(62 140.22607),(63 141.55681),(64 142.34154),(65 140.30528),(66 140.36115),(67 140.18358),(68 138.85683),(69 138.41199),(70 138.03429),(71 139.21576),(72 138.65005),(73 137.74995),(74 136.11874),(75 137.44853),(76 135.6003),(77 135.05724),(78 135.08281),(79 134.16222),
(1 53.43939),(2 57.432667),(3 62.395153),(4 66.39944),(5 68.945526),(6 70.34212),(7 74.12679),(8 75.12226),(9 78.09392),(10 79.87788),(11 81.220634),(12 83.43465),(13 84.45587),(14 85.38779),(15 86.89819),(16 87.696686),(17 87.47681),(18 89.56935),(19 89.26187),(20 88.81611),(21 89.71737),(22 89.61305),(23 90.13459),(24 90.61412),(25 90.03437),(26 90.28678),(27 91.58652),(28 91.65748),(29 92.26162),(30 93.319695),(31 94.524666),(32 95.4817),(33 96.24529),(34 97.56332),(35 99.15195),(36 99.67762),(37 101.140305),(38 101.8027),(39 102.352875),(40 103.42666),(41 104.25954),(42 105.37771),(43 106.48337),(44 107.26878),(45 108.82191),(46 109.3803),(47 111.118164),(48 111.71967),(49 113.257355),(50 112.972565),(51 114.8738),(52 115.26224),(53 115.606735),(54 117.18621),(55 119.095055),(56 120.90502),(57 123.442696),(58 124.13846),(59 126.49847),(60 129.41673),(61 130.30003),(62 132.46272),(63 134.83461),(64 135.46603),(65 134.79643),(66 135.04442),(67 135.3943),(68 135.26138),(69 135.5054),(70 135.2283),(71 137.49165),(72 137.69154),(73 136.76294),(74 134.88924),(75 136.66106),(76 135.74684),(77 136.20094),(78 136.07178),(79 134.39351),
(1 53.411495),(2 57.804443),(3 62.24295),(4 66.15964),(5 68.61993),(6 70.39189),(7 73.216545),(8 74.96385),(9 77.01212),(10 79.12253),(11 80.63473),(12 81.83315),(13 83.61302),(14 85.11629),(15 85.01005),(16 85.50963),(17 86.91388),(18 87.91846),(19 88.55921),(20 87.96973),(21 89.12094),(22 89.0318),(23 89.548965),(24 90.7921),(25 91.98755),(26 92.80102),(27 93.4374),(28 95.19886),(29 96.15221),(30 99.38854),(31 101.37796),(32 103.664375),(33 104.935196),(34 106.75163),(35 108.60079),(36 111.3708),(37 113.319336),(38 114.54134),(39 117.7463),(40 118.6481),(41 120.79097),(42 122.662315),(43 126.2328),(44 127.44947),(45 130.15308),(46 131.96312),(47 134.19028),(48 137.07315),(49 139.3539),(50 141.56424),(51 142.16164),(52 143.01068),(53 144.08218),(54 145.16615),(55 147.21408),(56 149.69237),(57 151.45027),(58 152.36609),(59 154.23233),(60 155.48056),(61 156.19409),(62 157.51086),(63 157.61554),(64 157.31287),(65 156.53456),(66 156.3872),(67 154.14635),(68 153.80733),(69 153.029),(70 153.14125),(71 151.42055),(72 150.63902),(73 149.44173),(74 146.78052),(75 145.81921),(76 145.07336),(77 143.16937),(78 143.08945),(79 140.97414),
(1 51.682915),(2 55.820084),(3 60.136646),(4 63.763706),(5 65.25443),(6 67.803314),(7 71.05205),(8 71.42358),(9 74.06649),(10 75.88614),(11 77.45817),(12 78.72654),(13 80.81372),(14 81.227684),(15 82.55129),(16 83.46303),(17 84.02944),(18 85.39205),(19 85.25558),(20 84.51177),(21 85.23372),(22 85.74559),(23 85.71886),(24 86.50574),(25 87.612114),(26 87.415596),(27 88.40798),(28 89.9486),(29 92.07854),(30 93.15813),(31 95.079506),(32 97.450905),(33 99.3881),(34 100.529335),(35 103.07875),(36 104.191124),(37 105.69473),(38 107.18121),(39 109.33341),(40 109.9553),(41 112.10794),(42 113.84217),(43 114.861244),(44 115.030594),(45 117.00971),(46 117.74586),(47 120.02378),(48 122.992455),(49 124.171074),(50 125.938324),(51 127.84852),(52 129.07533),(53 129.40387),(54 131.08228),(55 132.16208),(56 133.68735),(57 134.89781),(58 135.01198),(59 136.67712),(60 137.93977),(61 139.54596),(62 139.83145),(63 140.6206),(64 140.50522),(65 140.2524),(66 140.58342),(67 139.23288),(68 138.0026),(69 137.1823),(70 135.97356),(71 136.4928),(72 136.41513),(73 135.1155),(74 133.08626),(75 133.73462),(76 133.07774),(77 132.42172),(78 132.08911),(79 131.77443),
