1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 804108),(2 2892562),(3 6133662.5),(4 10046876),(5 14117093),(6 18094128),(7 21990826),(8 25542960),(9 28313320),(10 30673066),(11 33013278),(12 35473940),(13 38249610),(14 41123020),(15 44353764),(16 48406720),(17 53351440),(18 59329040),(19 66023628),(20 73757740),(21 80886090),(22 88410320),(23 97156540),(24 105422940),(25 114157770),(26 123730456),(27 133150710),(28 142803060),(29 152946740),(30 162443920),(31 171832300),(32 181821940),(33 191080690),(34 200745340),(35 211291310),(36 221594940),(37 231903020),(38 242151680),(39 252250800),(40 263303300),(41 273194460),(42 283043840),(43 293087000),(44 302560670),(45 311903360),(46 320959460),(47 329783580),(48 338242620),(49 346423460),(50 354178430),(51 361809300),(52 368758370),(53 376030300),(54 383257600),(55 390236770),(56 397532900),(57 405235500),(58 413850880),(59 423216900),(60 433607260),(61 444843520),(62 455737250),(63 466978530),(64 478323170),(65 490807200),(66 503275260),(67 514690800),(68 526736500),(69 539343400),(70 551147260),(71 560338240),(72 569314900),(73 576660540),(74 582574140),(75 587249300),(76 590135040),(77 591917100),(78 592153000),(79 590582460),
(1 101.47295),(2 118.89403),(3 130.68831),(4 133.43219),(5 147.51854),(6 156.54936),(7 159.6278),(8 165.99387),(9 171.12852),(10 168.77011),(11 172.11818),(12 177.70561),(13 180.29314),(14 181.64067),(15 186.13594),(16 187.003),(17 188.94182),(18 193.0959),(19 192.77946),(20 192.38829),(21 189.91711),(22 190.89784),(23 192.13072),(24 193.17865),(25 195.11745),(26 196.33879),(27 196.16125),(28 198.6104),(29 198.0472),(30 196.79503),(31 196.06255),(32 195.9317),(33 195.21695),(34 191.20772),(35 191.91174),(36 190.37997),(37 188.80174),(38 190.49257),(39 189.13135),(40 186.95319),(41 186.54779),(42 185.94572),(43 187.94246),(44 187.2678),(45 189.6116),(46 191.05891),(47 188.59698),(48 188.46678),(49 188.68283),(50 192.93103),(51 192.0075),(52 193.98462),(53 194.29079),(54 192.71402),(55 190.51411),(56 192.47739),(57 193.13385),(58 193.92177),(59 193.28792),(60 194.10855),(61 195.55344),(62 195.5306),(63 195.4918),(64 197.83453),(65 198.69551),(66 200.51054),(67 202.34486),(68 205.2239),(69 205.42642),(70 206.38596),(71 211.43547),(72 216.80501),(73 216.78542),(74 214.10258),(75 211.73459),(76 209.53627),(77 211.38713),(78 210.66354),(79 214.22984),
(1 102.58709),(2 118.23793),(3 129.92863),(4 134.96298),(5 147.05046),(6 156.04108),(7 157.79756),(8 164.08723),(9 168.49298),(10 168.7416),(11 174.43246),(12 177.70078),(13 182.01323),(14 185.19394),(15 188.33415),(16 189.40855),(17 190.4987),(18 196.06163),(19 195.46777),(20 194.77483),(21 193.71599),(22 195.63924),(23 194.29344),(24 196.13365),(25 196.51447),(26 197.63815),(27 196.77396),(28 198.47784),(29 199.46275),(30 199.46194),(31 198.30461),(32 197.25952),(33 195.12782),(34 190.1373),(35 191.65567),(36 189.33127),(37 189.05737),(38 188.87657),(39 185.66022),(40 184.00856),(41 185.01521),(42 184.19214),(43 184.00113),(44 186.0065),(45 188.58163),(46 187.70534),(47 188.71382),(48 186.4402),(49 188.29657),(50 190.17073),(51 191.83588),(52 192.22375),(53 195.29317),(54 193.59846),(55 193.39772),(56 197.34966),(57 197.41539),(58 195.86942),(59 198.30812),(60 198.29172),(61 201.10504),(62 196.48276),(63 196.48708),(64 198.92763),(65 200.34045),(66 200.81718),(67 204.60556),(68 205.08498),(69 207.77654),(70 207.09782),(71 211.12564),(72 216.80305),(73 215.34573),(74 215.36377),(75 215.58502),(76 216.33371),(77 217.17441),(78 216.09802),(79 220.1785),
(1 102.14241),(2 117.01058),(3 128.89961),(4 134.02579),(5 144.79173),(6 155.39394),(7 158.75418),(8 163.8804),(9 167.27704),(10 169.07176),(11 172.96104),(12 173.71968),(13 177.75795),(14 180.3571),(15 181.74522),(16 183.2426),(17 183.59747),(18 187.74113),(19 188.00623),(20 187.05229),(21 189.047),(22 188.5658),(23 191.20903),(24 191.40717),(25 191.38293),(26 192.71523),(27 194.4569),(28 193.82137),(29 194.1453),(30 194.06615),(31 192.36774),(32 191.25153),(33 191.0015),(34 186.89244),(35 187.75925),(36 186.70056),(37 186.52048),(38 188.31604),(39 185.60017),(40 183.18011),(41 182.18007),(42 182.33264),(43 182.74432),(44 183.11653),(45 185.39555),(46 186.48944),(47 187.89346),(48 186.09528),(49 186.46408),(50 189.86813),(51 188.71002),(52 190.12625),(53 192.37512),(54 191.6241),(55 189.87721),(56 194.80858),(57 194.39491),(58 193.77391),(59 195.7388),(60 194.36084),(61 196.17294),(62 194.56389),(63 193.28337),(64 194.2124),(65 195.93828),(66 197.2155),(67 201.28136),(68 201.15733),(69 204.38972),(70 205.35683),(71 209.46513),(72 215.781),(73 214.06036),(74 213.79974),(75 209.21579),(76 210.01817),(77 212.39182),(78 213.28043),(79 216.64783),
(1 100.33226),(2 115.10584),(3 127.63773),(4 132.0532),(5 144.10353),(6 153.68881),(7 158.12903),(8 162.78842),(9 166.73326),(10 168.89383),(11 174.65181),(12 176.14998),(13 178.18552),(14 180.14172),(15 183.51978),(16 185.02312),(17 184.98926),(18 188.52547),(19 189.9476),(20 190.13962),(21 190.99504),(22 191.74252),(23 193.55829),(24 194.65645),(25 192.88237),(26 193.90923),(27 195.78888),(28 194.63599),(29 194.17459),(30 192.00645),(31 194.14777),(32 191.7946),(33 189.90785),(34 186.6598),(35 184.55272),(36 183.3609),(37 182.70427),(38 183.42088),(39 182.4925),(40 180.44516),(41 178.82625),(42 177.43129),(43 178.74013),(44 178.74883),(45 181.5027),(46 182.6091),(47 182.36241),(48 181.90631),(49 182.57382),(50 186.04315),(51 186.57036),(52 184.22461),(53 186.19843),(54 186.95956),(55 186.46324),(56 188.8868),(57 189.12776),(58 188.9783),(59 189.51013),(60 191.1048),(61 191.16476),(62 187.53937),(63 186.3253),(64 189.03853),(65 191.72324),(66 192.2775),(67 196.50465),(68 197.36891),(69 200.78334),(70 201.85309),(71 204.55096),(72 206.78423),(73 205.95415),(74 208.27565),(75 206.6742),(76 207.25432),(77 207.99107),(78 208.21315),(79 210.11203),
(1 100.933266),(2 115.180275),(3 127.249985),(4 134.9603),(5 144.75317),(6 155.40971),(7 159.93016),(8 162.36218),(9 164.95978),(10 166.70941),(11 171.58392),(12 173.40067),(13 177.79977),(14 179.86763),(15 182.01863),(16 182.94197),(17 184.43925),(18 187.16586),(19 190.10304),(20 187.82715),(21 189.34503),(22 190.26643),(23 190.71056),(24 187.99716),(25 188.81892),(26 190.76436),(27 191.20352),(28 191.31633),(29 190.5759),(30 187.79453),(31 189.36903),(32 188.799),(33 188.76433),(34 185.21654),(35 184.28865),(36 182.04515),(37 183.85701),(38 185.03326),(39 183.64171),(40 183.43925),(41 181.4596),(42 180.65198),(43 180.27031),(44 180.53426),(45 181.94388),(46 183.66156),(47 183.15169),(48 183.04759),(49 182.87302),(50 184.0951),(51 185.75108),(52 186.48146),(53 187.63599),(54 188.22565),(55 185.35887),(56 187.5029),(57 187.89272),(58 191.13646),(59 191.58493),(60 191.34277),(61 191.01547),(62 189.6499),(63 188.54343),(64 190.93237),(65 193.21507),(66 195.41827),(67 200.39299),(68 198.91107),(69 200.42178),(70 202.5907),(71 207.39337),(72 212.17642),(73 213.46867),(74 211.58487),(75 207.03644),(76 206.54118),(77 207.37517),(78 207.90999),(79 209.49277),
(1 98.79336),(2 114.79317),(3 125.5832),(4 131.38832),(5 141.05182),(6 149.61317),(7 154.87434),(8 159.61522),(9 161.5343),(10 161.50717),(11 169.46977),(12 169.78522),(13 173.15625),(14 172.42953),(15 174.85857),(16 176.8135),(17 177.55545),(18 180.5772),(19 181.65419),(20 181.04807),(21 182.9352),(22 182.53038),(23 182.27127),(24 182.6017),(25 183.40363),(26 183.64787),(27 185.34145),(28 187.24657),(29 188.76808),(30 188.97865),(31 188.08003),(32 185.99127),(33 184.43236),(34 183.87679),(35 183.453),(36 181.80803),(37 182.14314),(38 181.86557),(39 180.52505),(40 179.34795),(41 180.17651),(42 179.13358),(43 178.05478),(44 176.57793),(45 176.74232),(46 179.56662),(47 178.56354),(48 178.96103),(49 178.28398),(50 178.28911),(51 180.40405),(52 181.13844),(53 182.56865),(54 183.79262),(55 180.86528),(56 183.70541),(57 185.02206),(58 186.33093),(59 186.3621),(60 186.69554),(61 187.15268),(62 187.6643),(63 186.44824),(64 188.38943),(65 190.42625),(66 191.63812),(67 195.1317),(68 194.14061),(69 197.5344),(70 198.0334),(71 202.48532),(72 204.24443),(73 206.18025),(74 204.6471),(75 204.07747),(76 204.58311),(77 203.6955),(78 204.30455),(79 204.97653),
(1 101.92944),(2 116.107086),(3 127.9531),(4 134.08188),(5 146.46002),(6 155.40402),(7 160.35858),(8 163.97583),(9 165.60835),(10 164.52214),(11 174.25238),(12 174.386),(13 177.40605),(14 178.07292),(15 179.73436),(16 182.84877),(17 183.89714),(18 186.30128),(19 187.99162),(20 186.78758),(21 188.80475),(22 187.62563),(23 187.21683),(24 188.48294),(25 187.8467),(26 189.3093),(27 190.3347),(28 189.80197),(29 191.12971),(30 191.07454),(31 189.52669),(32 190.14925),(33 187.42023),(34 187.44904),(35 186.2143),(36 184.94022),(37 183.33653),(38 184.7069),(39 182.82744),(40 180.77907),(41 180.26047),(42 179.54282),(43 179.92184),(44 179.95354),(45 179.44496),(46 182.27174),(47 182.61969),(48 182.51949),(49 182.9721),(50 181.67372),(51 183.54976),(52 184.73164),(53 188.87175),(54 188.49301),(55 185.98013),(56 187.82318),(57 189.47293),(58 193.10326),(59 192.69598),(60 193.50645),(61 193.479),(62 192.35258),(63 189.49603),(64 195.6302),(65 196.4885),(66 196.20886),(67 202.67679),(68 202.41869),(69 204.88416),(70 205.68936),(71 208.62802),(72 213.29895),(73 215.86137),(74 215.01001),(75 212.27885),(76 209.86722),(77 209.67401),(78 209.78749),(79 211.47514),
(1 97.93284),(2 111.77203),(3 124.39562),(4 128.72044),(5 140.03581),(6 150.48683),(7 156.85335),(8 160.23195),(9 162.30025),(10 161.12593),(11 169.19601),(12 169.1505),(13 173.87955),(14 175.12312),(15 174.65381),(16 176.20697),(17 175.16266),(18 176.72748),(19 178.95628),(20 178.84143),(21 180.13493),(22 179.71541),(23 180.00197),(24 179.61455),(25 180.23453),(26 180.02715),(27 182.06432),(28 182.30446),(29 182.80713),(30 181.93442),(31 180.56541),(32 181.29784),(33 178.63275),(34 178.26122),(35 177.26064),(36 174.19624),(37 175.92302),(38 178.45802),(39 177.41455),(40 176.66673),(41 176.86423),(42 176.32004),(43 175.1442),(44 175.83728),(45 174.50308),(46 176.02477),(47 176.16399),(48 178.5504),(49 179.28783),(50 177.917),(51 178.68727),(52 178.83754),(53 182.85278),(54 180.81706),(55 178.83699),(56 181.98119),(57 182.69661),(58 186.74457),(59 187.7905),(60 188.51054),(61 190.44914),(62 188.3979),(63 184.75285),(64 189.71265),(65 190.4506),(66 191.0614),(67 193.9921),(68 196.00232),(69 198.62788),(70 199.8025),(71 204.7764),(72 209.74768),(73 209.63196),(74 208.44293),(75 208.57813),(76 204.29489),(77 204.0546),(78 204.26727),(79 204.1619),
(1 96.110146),(2 108.90019),(3 122.13254),(4 126.933975),(5 137.96877),(6 145.39957),(7 153.56227),(8 155.71188),(9 159.5907),(10 158.15433),(11 166.48514),(12 166.62453),(13 170.11186),(14 171.09595),(15 171.46646),(16 173.10246),(17 171.4147),(18 172.96092),(19 173.31781),(20 173.16345),(21 174.7342),(22 173.5585),(23 177.09004),(24 177.86363),(25 178.49811),(26 178.95096),(27 180.50777),(28 182.1313),(29 180.53564),(30 180.24928),(31 177.71835),(32 178.20062),(33 179.18303),(34 177.25656),(35 177.28416),(36 172.65956),(37 173.9686),(38 176.36607),(39 173.71835),(40 173.39406),(41 171.622),(42 169.29797),(43 169.27138),(44 171.56735),(45 172.10954),(46 173.46767),(47 173.11221),(48 175.9264),(49 177.4849),(50 176.46037),(51 177.30267),(52 177.33029),(53 179.90361),(54 176.56044),(55 176.28247),(56 177.22989),(57 179.39803),(58 182.70561),(59 185.09444),(60 186.1484),(61 188.0035),(62 185.62569),(63 183.43597),(64 184.50722),(65 184.5377),(66 185.75067),(67 190.51929),(68 191.8272),(69 191.59212),(70 194.29692),(71 198.42865),(72 201.74962),(73 203.00739),(74 202.02875),(75 201.53497),(76 198.00005),(77 199.0866),(78 199.46294),(79 200.26215),
(1 97.01554),(2 112.61725),(3 127.08753),(4 130.7895),(5 142.32265),(6 151.8202),(7 157.96114),(8 159.57234),(9 160.75996),(10 158.90248),(11 165.55486),(12 168.46323),(13 172.90892),(14 175.21042),(15 175.74553),(16 175.50075),(17 176.19606),(18 179.82718),(19 180.64749),(20 177.84985),(21 178.30142),(22 177.91393),(23 179.91415),(24 180.07878),(25 181.2016),(26 181.25879),(27 180.86504),(28 180.16095),(29 179.96674),(30 180.1802),(31 179.01764),(32 176.38882),(33 176.55418),(34 175.65718),(35 174.71996),(36 173.15274),(37 174.22781),(38 176.66028),(39 172.35643),(40 174.02675),(41 173.23738),(42 169.64056),(43 170.93253),(44 172.57526),(45 172.79483),(46 173.88843),(47 172.29271),(48 177.45158),(49 176.3288),(50 175.63048),(51 178.2225),(52 178.05157),(53 180.92476),(54 179.5894),(55 177.28143),(56 178.95044),(57 180.34187),(58 182.05902),(59 184.68855),(60 184.31299),(61 183.7634),(62 184.74391),(63 183.02394),(64 183.95992),(65 182.77617),(66 186.45589),(67 191.38866),(68 193.26465),(69 192.66548),(70 195.09476),(71 197.26277),(72 201.7634),(73 201.40958),(74 201.34163),(75 200.8483),(76 197.80023),(77 198.43962),(78 197.80156),(79 197.58133),
(1 95.29808),(2 112.45017),(3 124.19607),(4 125.95805),(5 135.48917),(6 144.50719),(7 153.42976),(8 153.8565),(9 157.596),(10 155.80304),(11 161.355),(12 163.48335),(13 166.21916),(14 167.80124),(15 168.34439),(16 168.03001),(17 171.37819),(18 173.1657),(19 174.19916),(20 172.88719),(21 175.08887),(22 173.78989),(23 173.61113),(24 174.36118),(25 175.08931),(26 177.21356),(27 177.49402),(28 176.90372),(29 178.35266),(30 178.90665),(31 178.70987),(32 177.02295),(33 175.42802),(34 176.59538),(35 174.40672),(36 172.04416),(37 171.93506),(38 173.8379),(39 169.47769),(40 170.60756),(41 169.84102),(42 168.6687),(43 168.85004),(44 168.8911),(45 169.39603),(46 170.55095),(47 169.88565),(48 174.081),(49 172.04771),(50 171.59444),(51 174.11093),(52 175.04477),(53 177.25505),(54 175.25673),(55 172.91847),(56 175.46638),(57 177.14528),(58 179.81453),(59 179.93373),(60 179.3749),(61 176.16765),(62 175.86012),(63 177.94269),(64 176.30878),(65 176.96143),(66 181.02243),(67 182.45238),(68 184.95642),(69 184.2355),(70 186.46078),(71 189.65306),(72 194.19064),(73 196.22801),(74 197.71852),(75 195.9448),(76 191.38785),(77 192.9229),(78 193.76117),(79 192.39233),
(1 93.37846),(2 109.439865),(3 121.12671),(4 123.60227),(5 133.74207),(6 143.38953),(7 149.22116),(8 150.04945),(9 154.56386),(10 154.55243),(11 158.96109),(12 158.85965),(13 162.4357),(14 163.81029),(15 167.07425),(16 166.29893),(17 167.3492),(18 168.79405),(19 170.7112),(20 169.3531),(21 170.75536),(22 172.16463),(23 171.44733),(24 171.55278),(25 173.62256),(26 175.14944),(27 174.96243),(28 175.92715),(29 175.29407),(30 172.64487),(31 173.93526),(32 171.486),(33 169.27054),(34 169.11536),(35 166.66756),(36 165.05386),(37 165.57181),(38 166.72014),(39 162.8092),(40 164.79124),(41 164.95335),(42 164.0853),(43 164.64658),(44 163.18503),(45 163.99533),(46 166.5456),(47 165.90326),(48 167.40172),(49 167.30005),(50 168.09659),(51 168.41019),(52 168.44696),(53 170.87509),(54 174.03175),(55 171.2431),(56 173.15848),(57 173.8324),(58 175.3568),(59 176.29062),(60 177.06226),(61 175.64058),(62 175.89621),(63 177.04001),(64 179.27116),(65 178.97917),(66 180.83377),(67 183.61697),(68 187.4524),(69 187.7687),(70 190.65994),(71 192.0235),(72 195.76643),(73 194.71797),(74 196.65665),(75 194.88728),(76 191.68323),(77 193.78073),(78 192.70929),(79 193.12447),
(1 93.19333),(2 108.79621),(3 119.9079),(4 123.481766),(5 134.24153),(6 142.99702),(7 149.93388),(8 150.99222),(9 156.74324),(10 155.31042),(11 160.50648),(12 164.77284),(13 167.40822),(14 167.2742),(15 169.56306),(16 170.1831),(17 169.68547),(18 171.96347),(19 174.08427),(20 173.60439),(21 173.86055),(22 172.73674),(23 171.4045),(24 171.68149),(25 173.2067),(26 172.62108),(27 173.30017),(28 173.59122),(29 173.02611),(30 171.68764),(31 172.88274),(32 170.23634),(33 170.17139),(34 169.39847),(35 168.21982),(36 166.33586),(37 166.9533),(38 166.85785),(39 164.9872),(40 166.29047),(41 164.96085),(42 166.66135),(43 165.65295),(44 165.79684),(45 166.40367),(46 167.73412),(47 166.67686),(48 167.28088),(49 168.16191),(50 170.46399),(51 170.71307),(52 172.03998),(53 173.4776),(54 173.2968),(55 171.72287),(56 172.8779),(57 172.40909),(58 176.10762),(59 178.95204),(60 180.75014),(61 180.53549),(62 180.77968),(63 179.16362),(64 178.64584),(65 179.01251),(66 182.84578),(67 184.95909),(68 185.72304),(69 185.51138),(70 186.60452),(71 190.2617),(72 194.97937),(73 195.70459),(74 196.71454),(75 194.1252),(76 190.88408),(77 191.75288),(78 193.09937),(79 193.88237),
(1 91.98147),(2 105.64281),(3 117.34928),(4 123.1672),(5 132.6934),(6 140.80211),(7 145.09906),(8 147.7799),(9 151.9554),(10 151.54422),(11 158.2874),(12 161.33617),(13 162.58292),(14 164.4797),(15 166.44228),(16 166.11525),(17 166.44095),(18 168.75685),(19 171.1373),(20 168.49527),(21 169.54733),(22 170.43834),(23 169.154),(24 170.58974),(25 170.44708),(26 170.85452),(27 173.04205),(28 173.49265),(29 173.22331),(30 171.62619),(31 171.09814),(32 168.38623),(33 167.28743),(34 166.39442),(35 166.81328),(36 165.89096),(37 165.64377),(38 165.1439),(39 163.68442),(40 161.63576),(41 162.08353),(42 162.41153),(43 160.64394),(44 162.17722),(45 161.93938),(46 162.59967),(47 162.69797),(48 163.39243),(49 164.78378),(50 166.84297),(51 166.52498),(52 165.63092),(53 168.23181),(54 171.01358),(55 168.9037),(56 170.47707),(57 171.62276),(58 173.84804),(59 175.22809),(60 175.90196),(61 175.13339),(62 173.44974),(63 172.78156),(64 174.50064),(65 174.18867),(66 177.25308),(67 180.63988),(68 180.09071),(69 181.6625),(70 184.66147),(71 188.13606),(72 192.75974),(73 192.19981),(74 193.24518),(75 193.70892),(76 188.78273),(77 190.91135),(78 190.49667),(79 192.2925),
(1 91.62943),(2 107.27302),(3 118.44564),(4 123.859146),(5 136.08054),(6 143.28148),(7 147.78047),(8 150.30936),(9 153.6193),(10 151.42038),(11 158.47548),(12 161.03017),(13 160.42442),(14 161.66429),(15 165.6458),(16 165.12251),(17 168.02028),(18 169.3096),(19 170.39072),(20 168.54277),(21 167.34438),(22 166.30353),(23 167.26965),(24 168.47346),(25 169.99893),(26 169.00021),(27 169.80449),(28 171.14906),(29 170.30127),(30 171.02425),(31 169.433),(32 168.7487),(33 166.1544),(34 163.98657),(35 165.41365),(36 164.86896),(37 165.90125),(38 168.63777),(39 166.24828),(40 166.75702),(41 167.41936),(42 166.51646),(43 163.83293),(44 166.0545),(45 165.26173),(46 165.40372),(47 163.688),(48 162.25835),(49 164.09088),(50 164.48672),(51 163.5042),(52 164.07703),(53 166.6199),(54 167.0328),(55 165.68262),(56 167.6094),(57 168.37038),(58 171.58307),(59 174.68213),(60 173.69664),(61 172.88184),(62 169.85593),(63 169.39972),(64 171.39171),(65 171.82555),(66 174.6257),(67 177.71133),(68 178.91779),(69 180.56116),(70 182.62148),(71 185.3965),(72 190.04726),(73 192.46059),(74 193.23662),(75 191.02103),(76 187.91248),(77 190.41698),(78 189.95479),(79 191.3641),
(1 93.82178),(2 108.25908),(3 118.64738),(4 122.35847),(5 135.1163),(6 144.0928),(7 147.51869),(8 151.08212),(9 155.25203),(10 156.06912),(11 160.2118),(12 162.53151),(13 164.29045),(14 166.49377),(15 168.39012),(16 167.98096),(17 170.07997),(18 171.29858),(19 174.79556),(20 173.3315),(21 171.79884),(22 171.73532),(23 172.99617),(24 175.1949),(25 175.83926),(26 175.16125),(27 176.40904),(28 177.08395),(29 176.06006),(30 175.66116),(31 177.42406),(32 175.49196),(33 172.5375),(34 170.28784),(35 171.57333),(36 170.00671),(37 168.66426),(38 166.95172),(39 165.28484),(40 163.98576),(41 165.95795),(42 165.31448),(43 163.37476),(44 166.31139),(45 164.74797),(46 167.3181),(47 166.2818),(48 165.25523),(49 168.2881),(50 167.95166),(51 168.31148),(52 169.32268),(53 172.0587),(54 172.05411),(55 169.74608),(56 173.44815),(57 171.89296),(58 173.16771),(59 178.31464),(60 177.0238),(61 175.6675),(62 172.24542),(63 171.98373),(64 171.92441),(65 172.80351),(66 174.815),(67 179.25877),(68 180.16908),(69 183.10107),(70 185.91833),(71 188.39908),(72 193.43541),(73 193.68417),(74 191.57626),(75 191.42085),(76 188.0155),(77 189.07243),(78 189.23062),(79 190.16937),
(1 92.58447),(2 107.90985),(3 116.53971),(4 122.05769),(5 135.0944),(6 143.42937),(7 147.79816),(8 151.95834),(9 156.85632),(10 155.60811),(11 158.11092),(12 160.69154),(13 162.39317),(14 165.48149),(15 167.0467),(16 165.99034),(17 166.72182),(18 170.4606),(19 172.55128),(20 174.0477),(21 172.76971),(22 172.85785),(23 174.07056),(24 172.27527),(25 173.84859),(26 173.19864),(27 174.34087),(28 175.84503),(29 175.24815),(30 172.88257),(31 174.24547),(32 173.48517),(33 171.90417),(34 170.19595),(35 170.71724),(36 167.74144),(37 166.8557),(38 166.03105),(39 163.85315),(40 161.76163),(41 165.1803),(42 163.87454),(43 162.33078),(44 164.2398),(45 164.07718),(46 165.95378),(47 164.2407),(48 163.92906),(49 164.1664),(50 164.51645),(51 167.17093),(52 166.7165),(53 168.03014),(54 168.01212),(55 166.82474),(56 170.4283),(57 171.73938),(58 173.49567),(59 175.89528),(60 174.67316),(61 172.95445),(62 171.92552),(63 169.9952),(64 171.9507),(65 173.90913),(66 174.81285),(67 180.7702),(68 179.68845),(69 180.09543),(70 183.16188),(71 186.56729),(72 191.33847),(73 192.78468),(74 191.90143),(75 192.6933),(76 190.56313),(77 188.28088),(78 189.48389),(79 189.99959),
(1 90.141945),(2 104.63288),(3 112.28307),(4 117.44761),(5 128.41829),(6 134.60892),(7 139.34785),(8 143.48071),(9 147.76581),(10 147.16171),(11 152.10338),(12 154.858),(13 155.8464),(14 158.06476),(15 160.9811),(16 158.74916),(17 161.04547),(18 161.5991),(19 163.4601),(20 163.72992),(21 162.59497),(22 162.94427),(23 165.0074),(24 164.8492),(25 164.88846),(26 166.03912),(27 165.95586),(28 168.32533),(29 168.26825),(30 167.42879),(31 167.12546),(32 167.2285),(33 164.13498),(34 163.07626),(35 162.90988),(36 161.73514),(37 161.15251),(38 162.91603),(39 159.95325),(40 158.28491),(41 160.74872),(42 159.037),(43 157.5352),(44 159.3092),(45 159.85243),(46 159.24146),(47 157.83722),(48 158.41862),(49 160.30815),(50 161.27356),(51 161.19038),(52 162.68915),(53 162.80962),(54 163.79083),(55 162.79808),(56 164.0576),(57 166.605),(58 166.26915),(59 170.38823),(60 169.16846),(61 166.68694),(62 165.08606),(63 164.91109),(64 166.84639),(65 166.20584),(66 167.04308),(67 169.28705),(68 170.58638),(69 171.64775),(70 175.92397),(71 178.13258),(72 183.83131),(73 182.74019),(74 182.14404),(75 183.14813),(76 182.14201),(77 181.96684),(78 183.29967),(79 183.62646),
