1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 799624),(2 2757130),(3 5481529.5),(4 9014085),(5 13152772),(6 17643076),(7 22657408),(8 27745344),(9 32403806),(10 36975932),(11 41230876),(12 45240108),(13 48663340),(14 51557364),(15 54291388),(16 57471164),(17 60224940),(18 64075984),(19 67176120),(20 70675360),(21 73503896),(22 76173336),(23 79736130),(24 83768220),(25 87033160),(26 90336100),(27 94035064),(28 98601180),(29 103109370),(30 109233736),(31 114543190),(32 120185304),(33 127328730),(34 134230000),(35 141508480),(36 150016980),(37 159281060),(38 169288910),(39 180289360),(40 192258100),(41 205079600),(42 219960210),(43 235352530),(44 252432320),(45 270952480),(46 291033300),(47 312653540),(48 336320800),(49 361047070),(50 387821220),(51 416462850),(52 447929860),(53 480676700),(54 514668200),(55 552328640),(56 592940100),(57 637254200),(58 684319040),(59 732307260),(60 779930300),(61 827910850),(62 875514430),(63 921605800),(64 966319600),(65 1009623100),(66 1051257000),(67 1092036500),(68 1132192100),(69 1171376000),(70 1209594900),(71 1246677000),(72 1283742600),(73 1323238100),(74 1361373400),(75 1399599000),(76 1436244600),(77 1465642500),(78 1489160100),(79 1509267100),
(1 87.976944),(2 110.29899),(3 125.09655),(4 132.44337),(5 131.30426),(6 136.55713),(7 142.17485),(8 145.13776),(9 147.40038),(10 147.70314),(11 147.73035),(12 149.6546),(13 151.93993),(14 153.18025),(15 154.65393),(16 156.83687),(17 157.79414),(18 157.54428),(19 158.75485),(20 159.06079),(21 160.6083),(22 159.5761),(23 162.07567),(24 159.85896),(25 160.38599),(26 160.9111),(27 164.55072),(28 162.94595),(29 164.59184),(30 165.56905),(31 165.59282),(32 165.39043),(33 166.98506),(34 166.22285),(35 166.93404),(36 168.77307),(37 166.37973),(38 165.38882),(39 167.30154),(40 165.70598),(41 167.6965),(42 166.43616),(43 166.0559),(44 166.32407),(45 166.1071),(46 167.09567),(47 168.25795),(48 166.47856),(49 167.6052),(50 167.34468),(51 168.57416),(52 167.88892),(53 167.35611),(54 168.76768),(55 168.36491),(56 168.35963),(57 167.6011),(58 166.98215),(59 168.78157),(60 167.34969),(61 166.39845),(62 168.28899),(63 170.79318),(64 173.61588),(65 174.89565),(66 178.06117),(67 178.94896),(68 180.90387),(69 182.56583),(70 185.52684),(71 186.98965),(72 188.0551),(73 187.433),(74 189.22029),(75 192.038),(76 196.09296),(77 198.078),(78 200.6262),(79 202.7825),
(1 88.050766),(2 109.58752),(3 125.94242),(4 133.7767),(5 133.65819),(6 139.18094),(7 144.2157),(8 147.94417),(9 148.87372),(10 150.38695),(11 150.52904),(12 154.07417),(13 156.30186),(14 158.62321),(15 159.20734),(16 161.66876),(17 161.57068),(18 164.08232),(19 164.98468),(20 167.06273),(21 167.00984),(22 166.8343),(23 169.8798),(24 167.36128),(25 166.75116),(26 169.13455),(27 171.86803),(28 168.73398),(29 168.78334),(30 169.3898),(31 168.27722),(32 169.19223),(33 170.68929),(34 171.93251),(35 171.85521),(36 173.29063),(37 171.01503),(38 169.8512),(39 169.26012),(40 169.03668),(41 170.17268),(42 170.30318),(43 168.5698),(44 169.04904),(45 167.2476),(46 166.74892),(47 168.18927),(48 164.48277),(49 166.70093),(50 166.32005),(51 165.76714),(52 168.29095),(53 169.50139),(54 167.57405),(55 168.14824),(56 169.20618),(57 170.54337),(58 170.48784),(59 171.60883),(60 171.00177),(61 170.41052),(62 170.4426),(63 172.0753),(64 175.05698),(65 175.07976),(66 175.88991),(67 176.75494),(68 179.12408),(69 182.22057),(70 185.4409),(71 187.96895),(72 188.04362),(73 189.46718),(74 190.43701),(75 194.52827),(76 196.71307),(77 201.49457),(78 203.27742),(79 207.14374),
(1 87.261955),(2 108.968414),(3 124.24329),(4 132.42119),(5 132.76643),(6 137.28488),(7 142.95943),(8 145.407),(9 146.9639),(10 148.42105),(11 147.61255),(12 150.5867),(13 151.03752),(14 151.53783),(15 152.26523),(16 151.59253),(17 151.53781),(18 155.3633),(19 155.8726),(20 159.67357),(21 159.57019),(22 159.86292),(23 160.57997),(24 159.67252),(25 158.16936),(26 159.65872),(27 161.8801),(28 160.3473),(29 159.40439),(30 160.54234),(31 159.74597),(32 161.80952),(33 161.71605),(34 162.27588),(35 161.04337),(36 161.7261),(37 163.28195),(38 162.93076),(39 162.74588),(40 161.93573),(41 164.20493),(42 165.36743),(43 162.79297),(44 163.86902),(45 163.12517),(46 162.25182),(47 162.85881),(48 162.3296),(49 162.77516),(50 161.8812),(51 162.69055),(52 163.95947),(53 163.5754),(54 163.21527),(55 163.672),(56 165.70496),(57 166.87189),(58 166.18344),(59 166.39493),(60 165.755),(61 164.84898),(62 166.49275),(63 168.79329),(64 170.17473),(65 172.0883),(66 174.00935),(67 175.27992),(68 175.0343),(69 176.29738),(70 178.63757),(71 181.16458),(72 182.46356),(73 183.4476),(74 183.77731),(75 187.45464),(76 189.70901),(77 193.35786),(78 195.88104),(79 198.68616),
(1 87.78921),(2 110.53208),(3 124.33706),(4 130.16313),(5 130.1776),(6 135.84949),(7 141.37004),(8 145.56888),(9 147.2363),(10 147.63498),(11 149.13956),(12 151.57605),(13 154.25095),(14 155.6334),(15 154.54807),(16 154.9401),(17 155.77547),(18 157.09499),(19 157.39699),(20 161.07224),(21 158.86234),(22 160.49957),(23 159.96933),(24 162.47787),(25 161.02893),(26 162.05492),(27 165.89017),(28 164.19014),(29 162.98718),(30 163.79189),(31 162.28732),(32 164.05923),(33 163.81372),(34 164.91109),(35 162.26794),(36 164.03822),(37 164.38278),(38 167.12527),(39 165.58846),(40 164.13531),(41 167.33965),(42 165.82933),(43 164.42604),(44 165.14185),(45 164.26299),(46 163.40483),(47 162.74588),(48 161.68689),(49 162.27647),(50 160.39427),(51 161.09871),(52 160.5998),(53 160.77745),(54 162.24786),(55 161.94174),(56 162.4526),(57 161.69865),(58 162.31097),(59 161.27153),(60 161.5984),(61 162.36978),(62 164.7133),(63 166.95624),(64 167.60147),(65 168.00565),(66 170.77174),(67 171.79102),(68 171.18584),(69 172.605),(70 175.16133),(71 178.18163),(72 181.32664),(73 181.56935),(74 183.38768),(75 186.88869),(76 188.91948),(77 193.48154),(78 196.27087),(79 198.2848),
(1 86.82841),(2 107.86132),(3 123.15534),(4 128.61482),(5 129.288),(6 133.09933),(7 136.224),(8 140.76222),(9 141.93057),(10 143.83467),(11 145.20572),(12 148.81879),(13 149.49721),(14 152.32835),(15 150.64482),(16 151.44229),(17 151.71704),(18 153.1967),(19 152.10168),(20 156.54224),(21 154.7938),(22 157.61049),(23 155.78784),(24 157.87451),(25 157.75198),(26 158.68639),(27 160.496),(28 159.18813),(29 159.99893),(30 159.45956),(31 159.23409),(32 159.43382),(33 157.75523),(34 157.90149),(35 156.39294),(36 157.53726),(37 156.91911),(38 158.20688),(39 157.99777),(40 155.85214),(41 159.16217),(42 158.90123),(43 157.84303),(44 158.68774),(45 158.94107),(46 160.03409),(47 160.18059),(48 158.85454),(49 159.56886),(50 158.3411),(51 159.55829),(52 160.42789),(53 160.60469),(54 160.57477),(55 160.56204),(56 161.42838),(57 161.1054),(58 161.05608),(59 161.96262),(60 161.09631),(61 161.70102),(62 164.70987),(63 168.41228),(64 170.53593),(65 171.43663),(66 173.26653),(67 175.50302),(68 176.59474),(69 178.8341),(70 180.25856),(71 181.70259),(72 183.1822),(73 184.93787),(74 185.7744),(75 188.10532),(76 189.72581),(77 191.66331),(78 194.5315),(79 196.2573),
(1 86.171165),(2 105.932),(3 120.94124),(4 127.18609),(5 129.5708),(6 134.38693),(7 135.58516),(8 141.1802),(9 143.06752),(10 142.11234),(11 143.49849),(12 148.98784),(13 150.2142),(14 152.20537),(15 152.2288),(16 153.1096),(17 153.27312),(18 155.04495),(19 155.9416),(20 156.35155),(21 154.8382),(22 156.60985),(23 153.8705),(24 156.62442),(25 155.53406),(26 156.54874),(27 155.7082),(28 156.75157),(29 156.72891),(30 157.64485),(31 157.24057),(32 157.29527),(33 157.79651),(34 159.65695),(35 159.8018),(36 159.30098),(37 157.26471),(38 159.50366),(39 159.70941),(40 157.3231),(41 159.61623),(42 159.23927),(43 158.8466),(44 158.681),(45 157.83496),(46 160.24786),(47 158.08408),(48 156.8061),(49 156.97151),(50 156.88602),(51 158.46228),(52 157.53725),(53 158.57288),(54 158.59273),(55 158.90045),(56 159.3453),(57 159.30496),(58 160.93727),(59 161.11699),(60 161.50725),(61 160.44275),(62 161.63846),(63 165.33775),(64 164.91115),(65 164.879),(66 167.1725),(67 168.26366),(68 169.89467),(69 172.63011),(70 174.21275),(71 174.40778),(72 176.2924),(73 177.59535),(74 180.91727),(75 182.6788),(76 184.33806),(77 188.34816),(78 192.56651),(79 193.53683),
(1 84.96572),(2 106.67971),(3 121.79544),(4 128.70503),(5 129.50424),(6 134.92145),(7 136.4871),(8 141.7383),(9 143.32907),(10 141.88773),(11 141.98088),(12 146.41241),(13 148.29369),(14 150.29518),(15 149.09676),(16 150.26973),(17 150.37334),(18 153.4703),(19 155.87292),(20 156.89897),(21 158.17075),(22 159.20781),(23 157.68166),(24 158.87164),(25 159.043),(26 159.50388),(27 160.16626),(28 159.50035),(29 159.64206),(30 160.7844),(31 161.5725),(32 160.71425),(33 161.62654),(34 159.56514),(35 160.04903),(36 160.7481),(37 159.26997),(38 160.38031),(39 161.77208),(40 160.50789),(41 162.20618),(42 161.958),(43 161.63895),(44 161.86552),(45 159.87167),(46 161.80663),(47 162.17766),(48 159.01085),(49 158.32301),(50 158.72961),(51 158.62581),(52 157.83894),(53 158.55656),(54 159.03157),(55 159.6791),(56 160.41246),(57 161.35313),(58 162.16164),(59 161.58577),(60 161.00824),(61 158.5174),(62 159.59805),(63 163.18839),(64 164.97893),(65 166.24925),(66 169.41599),(67 169.9398),(68 173.0297),(69 173.52773),(70 176.98775),(71 177.6351),(72 180.36201),(73 181.12154),(74 182.91075),(75 184.2529),(76 186.83894),(77 188.97583),(78 193.82051),(79 193.17882),
(1 83.417046),(2 104.12044),(3 117.79392),(4 125.16537),(5 126.57611),(6 129.3832),(7 132.7498),(8 139.93126),(9 140.44144),(10 139.32439),(11 141.02576),(12 142.7296),(13 144.49026),(14 145.33247),(15 147.92706),(16 147.11719),(17 147.70274),(18 147.31047),(19 149.72595),(20 148.91167),(21 149.50404),(22 149.73207),(23 151.32085),(24 150.49171),(25 151.60033),(26 151.5503),(27 152.83186),(28 151.93309),(29 151.69516),(30 152.17467),(31 152.76392),(32 152.1686),(33 152.51076),(34 151.3612),(35 152.60274),(36 153.16107),(37 151.85709),(38 153.53543),(39 154.06674),(40 155.2807),(41 153.63219),(42 154.30013),(43 154.29243),(44 152.39677),(45 150.20229),(46 151.35196),(47 151.77182),(48 149.82835),(49 149.76695),(50 149.18983),(51 149.70006),(52 149.90959),(53 151.61116),(54 151.32323),(55 150.29372),(56 151.82678),(57 151.56732),(58 152.42279),(59 153.2938),(60 154.48651),(61 153.6033),(62 154.40025),(63 156.16422),(64 160.12997),(65 162.41667),(66 162.80045),(67 162.5662),(68 163.94588),(69 166.57413),(70 167.96329),(71 169.1709),(72 170.29826),(73 171.63858),(74 175.29208),(75 178.64598),(76 180.77187),(77 183.7527),(78 186.01277),(79 189.74187),
(1 83.33187),(2 105.39183),(3 119.34007),(4 126.598854),(5 125.9297),(6 129.12663),(7 131.75099),(8 137.96587),(9 139.85687),(10 138.3134),(11 140.12764),(12 142.37643),(13 145.3361),(14 146.13875),(15 147.88376),(16 147.60179),(17 146.89229),(18 147.63388),(19 148.85522),(20 149.78069),(21 151.49162),(22 151.90077),(23 153.53084),(24 154.53471),(25 156.14696),(26 156.5775),(27 159.22333),(28 158.13803),(29 157.43079),(30 158.09674),(31 158.15324),(32 157.92523),(33 157.97351),(34 156.75217),(35 156.92284),(36 158.36751),(37 158.65965),(38 158.75478),(39 158.82883),(40 160.08165),(41 156.97275),(42 156.47072),(43 158.88074),(44 159.6523),(45 157.83823),(46 158.07417),(47 157.46982),(48 157.64801),(49 157.94557),(50 156.81927),(51 160.30437),(52 159.03494),(53 158.04451),(54 158.04765),(55 159.03426),(56 159.81697),(57 159.49823),(58 159.41261),(59 158.6811),(60 160.0579),(61 159.61905),(62 158.11989),(63 161.17459),(64 164.92644),(65 167.59688),(66 167.63766),(67 169.49103),(68 170.34091),(69 174.11143),(70 173.4487),(71 174.09885),(72 175.43379),(73 177.48938),(74 179.86842),(75 182.39392),(76 182.6058),(77 185.25352),(78 188.05637),(79 189.55359),
(1 83.066864),(2 103.299446),(3 116.49125),(4 123.70384),(5 123.23335),(6 126.608826),(7 128.10274),(8 136.36964),(9 137.81708),(10 138.53879),(11 140.02205),(12 143.04173),(13 144.33363),(14 144.90936),(15 147.41342),(16 148.75797),(17 148.04507),(18 149.85278),(19 150.94215),(20 151.15308),(21 152.34073),(22 151.12666),(23 151.94681),(24 151.56693),(25 150.11336),(26 151.45448),(27 153.58353),(28 152.82462),(29 153.44397),(30 153.62206),(31 154.19218),(32 155.31535),(33 155.87585),(34 153.21489),(35 154.02814),(36 155.35057),(37 155.99886),(38 155.38246),(39 154.74362),(40 156.44081),(41 154.9913),(42 154.29008),(43 155.81001),(44 156.04477),(45 153.97801),(46 155.25276),(47 155.42323),(48 152.71967),(49 154.16962),(50 152.8904),(51 154.52533),(52 155.28883),(53 154.32503),(54 154.36496),(55 155.3344),(56 155.89139),(57 156.00606),(58 155.98993),(59 157.68352),(60 157.78392),(61 157.42735),(62 159.02798),(63 161.25706),(64 163.38295),(65 164.51324),(66 166.50432),(67 167.3371),(68 169.25136),(69 170.8457),(70 171.9375),(71 172.55513),(72 175.20366),(73 177.7532),(74 178.60753),(75 181.88725),(76 183.59631),(77 186.27182),(78 190.99506),(79 191.39684),
(1 82.98639),(2 103.64692),(3 116.19507),(4 123.86101),(5 123.939064),(6 128.1362),(7 131.188),(8 136.1498),(9 137.34392),(10 137.47173),(11 139.02486),(12 139.33133),(13 140.8312),(14 141.26668),(15 143.35614),(16 144.42734),(17 146.73169),(18 148.81215),(19 150.04573),(20 150.99109),(21 150.60262),(22 151.5248),(23 152.67996),(24 152.08109),(25 153.34633),(26 154.51465),(27 155.60872),(28 153.88536),(29 155.32454),(30 154.49066),(31 154.73969),(32 155.42572),(33 157.00668),(34 156.1792),(35 155.28204),(36 153.18948),(37 155.23405),(38 153.61693),(39 154.22015),(40 154.47754),(41 155.13138),(42 152.98969),(43 154.12204),(44 154.20685),(45 152.07036),(46 153.50774),(47 152.17064),(48 151.65576),(49 151.09883),(50 150.42343),(51 152.39032),(52 152.19525),(53 151.64809),(54 151.83742),(55 153.40993),(56 153.71208),(57 152.06523),(58 151.08543),(59 153.49303),(60 152.85623),(61 155.00476),(62 154.39018),(63 157.55687),(64 158.22719),(65 159.79947),(66 161.05336),(67 162.85896),(68 163.68333),(69 165.02052),(70 166.45227),(71 166.63622),(72 166.81497),(73 169.61145),(74 173.08447),(75 176.38794),(76 179.75404),(77 180.52223),(78 182.92583),(79 185.88832),
(1 80.93984),(2 101.026344),(3 114.05754),(4 121.242775),(5 123.28928),(6 127.51722),(7 131.2234),(8 134.93044),(9 134.57384),(10 132.82465),(11 134.40248),(12 136.34126),(13 138.11964),(14 140.07014),(15 140.63792),(16 142.10016),(17 142.54932),(18 142.86285),(19 144.21313),(20 144.87883),(21 144.86003),(22 146.61914),(23 147.33987),(24 146.26517),(25 146.94078),(26 148.01138),(27 148.67755),(28 148.04378),(29 148.50337),(30 147.28012),(31 145.81418),(32 146.07112),(33 148.758),(34 147.27335),(35 148.4732),(36 147.97327),(37 147.92136),(38 148.10335),(39 148.66663),(40 149.32182),(41 149.72412),(42 147.30359),(43 148.89702),(44 149.9874),(45 150.25491),(46 151.70636),(47 150.6248),(48 150.72565),(49 150.70294),(50 149.3039),(51 151.87436),(52 151.09674),(53 150.58754),(54 150.28514),(55 151.3076),(56 150.28525),(57 151.8032),(58 151.43185),(59 151.37384),(60 152.02615),(61 153.96083),(62 152.87323),(63 155.04749),(64 156.68205),(65 159.23943),(66 160.29343),(67 161.1334),(68 162.9779),(69 165.20415),(70 166.98537),(71 168.29237),(72 168.37541),(73 171.70338),(74 173.72086),(75 175.62692),(76 177.86148),(77 179.78738),(78 181.80925),(79 184.33421),
(1 78.09001),(2 98.67615),(3 111.4393),(4 116.88577),(5 119.779),(6 121.92773),(7 124.21748),(8 129.819),(9 131.9266),(10 131.87408),(11 131.70663),(12 133.89984),(13 135.94745),(14 137.25404),(15 137.55531),(16 140.21375),(17 139.04263),(18 139.8918),(19 140.98547),(20 141.03232),(21 142.98581),(22 142.85307),(23 143.77325),(24 142.13414),(25 143.76706),(26 145.49202),(27 146.95242),(28 146.06364),(29 146.55753),(30 146.60486),(31 145.97498),(32 143.93724),(33 147.53748),(34 145.91634),(35 147.22472),(36 146.39568),(37 146.40063),(38 144.6585),(39 144.82607),(40 145.04189),(41 144.37244),(42 142.89989),(43 142.00114),(44 142.5912),(45 143.09215),(46 144.89862),(47 145.0026),(48 144.77042),(49 145.037),(50 143.75554),(51 144.76561),(52 143.67155),(53 143.92027),(54 143.15764),(55 143.23352),(56 142.49815),(57 143.17398),(58 144.84953),(59 144.12354),(60 144.55986),(61 145.68428),(62 149.62714),(63 152.41142),(64 152.43195),(65 153.62927),(66 156.14757),(67 157.22363),(68 158.38182),(69 160.15971),(70 162.96062),(71 163.27936),(72 163.59634),(73 164.44513),(74 166.27512),(75 169.19893),(76 172.59682),(77 175.27576),(78 177.87488),(79 179.24368),
(1 77.06327),(2 98.53192),(3 112.040375),(4 117.4483),(5 119.994194),(6 122.86483),(7 124.993126),(8 129.4196),(9 132.62923),(10 132.03535),(11 131.85976),(12 133.45422),(13 135.76563),(14 136.64671),(15 138.99313),(16 140.88867),(17 141.17575),(18 142.07852),(19 143.6578),(20 145.44696),(21 146.63832),(22 145.59116),(23 146.70488),(24 145.3759),(25 146.25232),(26 147.73512),(27 148.92802),(28 149.0375),(29 148.65005),(30 147.75543),(31 148.94331),(32 148.66948),(33 150.60976),(34 150.04181),(35 152.56764),(36 150.34436),(37 151.43022),(38 151.21843),(39 151.73636),(40 150.43935),(41 150.46176),(42 149.18497),(43 150.3528),(44 150.57222),(45 151.87189),(46 152.57689),(47 151.62303),(48 151.79018),(49 152.03728),(50 151.96451),(51 152.55411),(52 150.78055),(53 150.65318),(54 151.16534),(55 151.66333),(56 152.09917),(57 151.33804),(58 152.79857),(59 151.881),(60 151.93004),(61 153.13292),(62 154.44107),(63 157.10852),(64 157.04184),(65 158.04855),(66 159.47244),(67 161.1302),(68 160.82005),(69 162.54332),(70 165.1964),(71 166.97943),(72 168.33824),(73 169.6518),(74 171.3449),(75 175.96817),(76 178.92169),(77 183.37857),(78 186.38324),(79 189.8557),
(1 77.26176),(2 98.41546),(3 111.69756),(4 116.69409),(5 120.42157),(6 123.02421),(7 125.264206),(8 130.29091),(9 133.2637),(10 133.17484),(11 133.40863),(12 133.2084),(13 134.33482),(14 135.22043),(15 138.58453),(16 141.20824),(17 141.02017),(18 142.57544),(19 143.14166),(20 144.18495),(21 143.2995),(22 144.31798),(23 142.63948),(24 143.91576),(25 143.77086),(26 145.86797),(27 146.32677),(28 145.116),(29 143.41759),(30 144.8334),(31 145.83888),(32 146.23863),(33 147.91739),(34 147.6068),(35 148.8264),(36 147.01363),(37 149.75015),(38 149.9774),(39 150.39517),(40 150.96318),(41 151.1116),(42 150.24251),(43 150.25554),(44 149.78595),(45 150.54568),(46 151.05392),(47 148.54326),(48 148.02267),(49 148.217),(50 148.65176),(51 148.69269),(52 148.00395),(53 147.0362),(54 148.08646),(55 149.33928),(56 148.99608),(57 149.33923),(58 149.54826),(59 148.86052),(60 148.26167),(61 149.79472),(62 149.7943),(63 152.82616),(64 153.70253),(65 155.54475),(66 156.93416),(67 157.15686),(68 159.48691),(69 162.76944),(70 164.20177),(71 166.22188),(72 166.40198),(73 171.42828),(74 172.86804),(75 175.4392),(76 176.1301),(77 178.82657),(78 179.69194),(79 183.11322),
(1 74.95154),(2 94.567276),(3 108.40589),(4 114.18295),(5 118.65394),(6 122.26229),(7 124.42422),(8 127.494225),(9 130.78749),(10 129.66017),(11 128.67961),(12 129.64906),(13 131.52106),(14 132.19084),(15 132.53554),(16 135.10559),(17 134.90855),(18 137.35588),(19 136.82193),(20 138.98656),(21 139.80927),(22 140.70679),(23 140.03806),(24 141.314),(25 141.60596),(26 144.02448),(27 143.1689),(28 143.25783),(29 143.02722),(30 142.14803),(31 141.75893),(32 143.28552),(33 142.41731),(34 143.0406),(35 142.37807),(36 142.97173),(37 144.19673),(38 145.0999),(39 144.8077),(40 147.0905),(41 146.66681),(42 146.83359),(43 147.13397),(44 146.95206),(45 146.48404),(46 146.14473),(47 145.36415),(48 144.63684),(49 146.1125),(50 145.64154),(51 144.76831),(52 145.15121),(53 144.19415),(54 144.9349),(55 144.38385),(56 144.89027),(57 145.2414),(58 142.53499),(59 143.71594),(60 144.33327),(61 145.01323),(62 146.76413),(63 149.4526),(64 150.96835),(65 152.69116),(66 156.16536),(67 156.59932),(68 158.43687),(69 162.2985),(70 163.34087),(71 165.72813),(72 165.81079),(73 167.91722),(74 171.05115),(75 173.23412),(76 175.2402),(77 177.9187),(78 180.8535),(79 182.68314),
(1 74.91618),(2 94.85801),(3 106.69168),(4 113.11238),(5 118.166374),(6 121.802956),(7 124.91071),(8 128.47575),(9 132.8834),(10 132.90868),(11 132.09496),(12 133.75615),(13 136.24883),(14 138.10895),(15 137.22874),(16 138.786),(17 139.30484),(18 139.65047),(19 138.29504),(20 140.80672),(21 141.20105),(22 142.4926),(23 142.31721),(24 143.52339),(25 142.14359),(26 144.06682),(27 144.3912),(28 145.73378),(29 145.42061),(30 144.27707),(31 143.5391),(32 144.74171),(33 145.30228),(34 146.14929),(35 144.41916),(36 144.26436),(37 145.92485),(38 147.03453),(39 146.42722),(40 146.67662),(41 148.179),(42 147.01663),(43 148.37921),(44 149.02165),(45 149.58806),(46 150.50627),(47 149.19835),(48 146.53186),(49 146.28499),(50 146.44934),(51 146.69078),(52 146.20883),(53 145.14743),(54 145.17155),(55 145.66461),(56 145.89948),(57 147.16066),(58 145.79523),(59 146.41803),(60 146.98683),(61 146.4377),(62 148.77051),(63 152.04092),(64 153.51436),(65 155.61755),(66 157.55315),(67 158.78635),(68 158.56793),(69 160.48158),(70 161.54515),(71 164.6882),(72 165.58568),(73 166.54399),(74 170.27611),(75 172.06493),(76 173.95224),(77 176.08713),(78 180.30176),(79 182.3844),
(1 74.298805),(2 93.983444),(3 106.01463),(4 111.91652),(5 115.28545),(6 119.10842),(7 122.12537),(8 124.74627),(9 126.49858),(10 127.968155),(11 129.42558),(12 130.47086),(13 132.38847),(14 133.36258),(15 133.35362),(16 135.86258),(17 137.6234),(18 138.81833),(19 138.12703),(20 138.78719),(21 139.98033),(22 141.66301),(23 140.8891),(24 141.07146),(25 139.38554),(26 139.45074),(27 140.68857),(28 141.82619),(29 142.47069),(30 141.84427),(31 141.08914),(32 142.06013),(33 144.2322),(34 143.68028),(35 142.64336),(36 143.84338),(37 144.8686),(38 144.74234),(39 143.75502),(40 142.72208),(41 144.55035),(42 143.56004),(43 142.07721),(44 142.1223),(45 143.31398),(46 144.02342),(47 143.38638),(48 143.41528),(49 143.3705),(50 143.04268),(51 143.34477),(52 142.78499),(53 142.1739),(54 142.35233),(55 143.68388),(56 141.55066),(57 143.2041),(58 143.57614),(59 144.48953),(60 142.07167),(61 141.82973),(62 145.2257),(63 148.65907),(64 150.2394),(65 151.51108),(66 152.12866),(67 152.79128),(68 154.86502),(69 156.95465),(70 157.49554),(71 158.81995),(72 159.64835),(73 160.84615),(74 163.22746),(75 164.80939),(76 167.43846),(77 171.30347),(78 174.56212),(79 174.30629),
