1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 279164.78),(2 1047016.25),(3 2307880.3),(4 4180321.3),(5 6504397.5),(6 9161399),(7 12096508),(8 15430108),(9 19111016),(10 22991222),(11 27080752),(12 31263784),(13 35735428),(14 40006424),(15 44047268),(16 48064196),(17 52280820),(18 56450236),(19 60972444),(20 65711700),(21 70583016),(22 75494536),(23 80403320),(24 85104860),(25 89426930),(26 93171490),(27 96581310),(28 99958460),(29 103438660),(30 106580670),(31 109915670),(32 113077820),(33 115995910),(34 118699140),(35 121219450),(36 123443560),(37 125405210),(38 127013630),(39 128119190),(40 129064216),(41 129882536),(42 130567576),(43 130099304),(44 129664380),(45 129096744),(46 128337250),(47 127570340),(48 126588520),(49 125590470),(50 124272830),(51 122873060),(52 121591870),(53 120207670),(54 119204350),(55 118583464),(56 117665340),(57 116768260),(58 115876904),(59 115264616),(60 114949496),(61 114727460),(62 114537280),(63 114604870),(64 115428504),(65 116314104),(66 117562264),(67 118996120),(68 120175896),(69 121247680),(70 121808616),(71 122153280),(72 122620390),(73 123300970),(74 123939450),(75 124038170),(76 123920470),(77 123243784),(78 121773950),(79 120280580),
(1 49367.258),(2 89756.94),(3 115881.68),(4 123503.414),(5 124222.79),(6 120760.016),(7 125007.15),(8 134292.58),(9 145682.03),(10 155268.88),(11 167602.1),(12 172511.52),(13 178150.56),(14 174918.72),(15 171095.45),(16 175210.03),(17 175813.22),(18 182530.52),(19 187420.1),(20 189024.94),(21 186049.64),(22 186183.61),(23 180790.58),(24 188321.56),(25 184844.78),(26 185977.44),(27 185619.28),(28 194327.98),(29 196600.9),(30 200631.36),(31 195117.66),(32 196172.28),(33 196784.84),(34 200905.89),(35 203770.38),(36 205612.58),(37 202766.84),(38 201152.47),(39 196363.08),(40 194989.75),(41 194595.52),(42 193685.81),(43 191628.25),(44 188991.03),(45 187936.66),(46 187687.98),(47 182662.48),(48 181131.8),(49 187558.38),(50 190492.55),(51 186344.3),(52 186294.03),(53 190777.88),(54 187139),(55 186894.22),(56 188158.42),(57 184180.17),(58 185366.56),(59 191452.98),(60 191814.92),(61 195682.28),(62 199023.11),(63 200661.47),(64 199544.56),(65 199547.02),(66 200925.06),(67 202564.38),(68 204823.73),(69 206502.44),(70 207105.33),(71 213803.67),(72 214329.3),(73 217233.44),(74 215010.75),(75 212801.58),(76 218637.67),(77 217599.78),(78 216029.9),(79 216208.47),
(1 50194.367),(2 90101.57),(3 115122.52),(4 118959.21),(5 115558.266),(6 113388.695),(7 119020.266),(8 131335.11),(9 145538.7),(10 152754.16),(11 167512.13),(12 170536.2),(13 176535.27),(14 172268.02),(15 167130.17),(16 168865.03),(17 174542.17),(18 176389.58),(19 180983.86),(20 181986.55),(21 176416.39),(22 178082.03),(23 175568.7),(24 180767.14),(25 179419.77),(26 181112.97),(27 180507.75),(28 185096.1),(29 188899.55),(30 195806.45),(31 193278.81),(32 193520.02),(33 190533.5),(34 188614.28),(35 193965.67),(36 198472.1),(37 199991.92),(38 198529.55),(39 193354.23),(40 193057.64),(41 192408.6),(42 189694.14),(43 189318.45),(44 187488.45),(45 185150.25),(46 186144.44),(47 182372.67),(48 180675.13),(49 186715.61),(50 189208.34),(51 184975.58),(52 185210.66),(53 187041.7),(54 187184.45),(55 188674.44),(56 188812.36),(57 182542.31),(58 183384.77),(59 189480.52),(60 192338.28),(61 192777.7),(62 195058.14),(63 197353.92),(64 196902.81),(65 197940.17),(66 203105.55),(67 204054.2),(68 203481.3),(69 209431.1),(70 211784.95),(71 211329.22),(72 220076.73),(73 215345.77),(74 215775.19),(75 211221.52),(76 212169.36),(77 213977.56),(78 210750.92),(79 206325.64),
(1 50612.105),(2 90337.695),(3 114004.56),(4 118309.445),(5 114264.14),(6 117335.516),(7 123665.6),(8 134810.55),(9 144871.86),(10 148271.4),(11 158197.13),(12 161770.2),(13 172641.55),(14 169644.23),(15 165919.02),(16 163360.22),(17 164811.69),(18 172358.58),(19 176748),(20 183977.55),(21 179482.45),(22 182226.72),(23 178305.94),(24 182628.08),(25 184520.45),(26 187444.28),(27 184519.42),(28 183493.02),(29 185414.28),(30 190167.95),(31 194272.34),(32 194019.36),(33 193020.02),(34 193841.55),(35 198794.1),(36 199402.97),(37 199034.97),(38 200182.72),(39 197227.17),(40 197395.56),(41 192726.55),(42 190151.86),(43 189067.63),(44 186270.73),(45 185042.17),(46 180438.81),(47 174776.52),(48 172825.05),(49 175268.38),(50 176251.45),(51 178189.42),(52 177598.95),(53 180233.61),(54 184431.86),(55 186578.52),(56 186818.06),(57 182903.77),(58 180734.75),(59 182934),(60 184202.69),(61 184061.95),(62 184360.55),(63 186406.36),(64 186809.92),(65 186905.86),(66 183222.02),(67 187313.53),(68 188789.95),(69 192884.28),(70 197202.1),(71 197218.97),(72 200421.19),(73 197610.06),(74 197162.66),(75 199264.8),(76 199541.94),(77 196559.05),(78 192582.13),(79 195756.55),
(1 47404.92),(2 83411.45),(3 103427.54),(4 109075.52),(5 107388),(6 110642.76),(7 117166.18),(8 128308.31),(9 135857.28),(10 137323.55),(11 142047.23),(12 148328.44),(13 159553.94),(14 158975.19),(15 155909.27),(16 153585.05),(17 158369.97),(18 161763.33),(19 168906.34),(20 167692.73),(21 165983.97),(22 166050.83),(23 164786.9),(24 168547.72),(25 174043.48),(26 175706),(27 176641.03),(28 174888.73),(29 174387.52),(30 176544.92),(31 182070.72),(32 182518.08),(33 182257.27),(34 179737.5),(35 179208.3),(36 178573.27),(37 180107.92),(38 181078.1),(39 176984.75),(40 179323.98),(41 178484.36),(42 174705.3),(43 173140.6),(44 175759.5),(45 172185.78),(46 167631.02),(47 165492.78),(48 163288.3),(49 163017.47),(50 164350.53),(51 165216.39),(52 166426.95),(53 170270.23),(54 172269.55),(55 173862.02),(56 176059.17),(57 173407.13),(58 170082.06),(59 173484.11),(60 174180.81),(61 174892.66),(62 178570.2),(63 182720.7),(64 179775.13),(65 180781.9),(66 180475.38),(67 184910.13),(68 187067.66),(69 189471.44),(70 189142.31),(71 194468.78),(72 193499.19),(73 190810.3),(74 193381.22),(75 190794.52),(76 191786.78),(77 189435.36),(78 184726.61),(79 188444.31),
(1 44686.58),(2 77134.06),(3 96164.01),(4 100267.625),(5 99292.62),(6 101040.766),(7 107424.98),(8 116876.13),(9 125577.8),(10 127918.81),(11 133444.94),(12 138763.83),(13 145360.89),(14 145868.34),(15 141834.19),(16 140748.6),(17 142358.88),(18 148480.77),(19 150974.31),(20 156170.05),(21 154400.05),(22 157634.84),(23 152637.66),(24 158780.86),(25 162409.53),(26 167279.17),(27 166978.17),(28 167995.6),(29 169298.89),(30 170927.53),(31 173056.4),(32 171405.3),(33 173922.11),(34 173815.38),(35 173946.55),(36 170486.77),(37 168767.83),(38 168364.06),(39 163819.6),(40 165517.44),(41 165945.88),(42 164457.89),(43 165145.05),(44 164396.38),(45 163163.55),(46 157165.1),(47 158369.97),(48 155745.05),(49 155194.11),(50 158982.69),(51 159378.55),(52 158408.89),(53 161459.75),(54 164338.81),(55 168352.84),(56 169006.11),(57 166033.67),(58 166394.48),(59 167382.67),(60 164808.52),(61 167208.83),(62 172820.97),(63 174467.77),(64 171344.02),(65 170334.23),(66 172834.44),(67 171369.47),(68 174574.55),(69 178964.03),(70 178801.83),(71 179274.58),(72 181253.17),(73 181441.83),(74 179046.52),(75 179630.11),(76 182040.77),(77 179552.42),(78 177186.67),(79 180843.89),
(1 45300.27),(2 78662.016),(3 98733.43),(4 103246.87),(5 101105.28),(6 103507.27),(7 107913.89),(8 119739.89),(9 124004.18),(10 131183.86),(11 135480.6),(12 140012.48),(13 145499.6),(14 142791.95),(15 144055.11),(16 142225.13),(17 146727.92),(18 151496.05),(19 155112.56),(20 161440.13),(21 160252.44),(22 159781.17),(23 159338.94),(24 163270.27),(25 164969.06),(26 168761.66),(27 169453.11),(28 170620.88),(29 173353.53),(30 172261.2),(31 173757.61),(32 170346.4),(33 170343.52),(34 171525.03),(35 173321.52),(36 171521.42),(37 169166.36),(38 167712.36),(39 164471.13),(40 161600.83),(41 162187.27),(42 162923.17),(43 160118.31),(44 159163.3),(45 162638.55),(46 157974.08),(47 158133.02),(48 158352.5),(49 157007.7),(50 155695.72),(51 157364.92),(52 160013.52),(53 160121.45),(54 163833.4),(55 165298.67),(56 164807.22),(57 166097.11),(58 166866.94),(59 168502.6),(60 166610.88),(61 166358.8),(62 170853.3),(63 170918.84),(64 172890.77),(65 172637.39),(66 175300.25),(67 173009.75),(68 176744.58),(69 180490.27),(70 177493.88),(71 176463.72),(72 181065.39),(73 178280.38),(74 183806.86),(75 181790.77),(76 180172.4),(77 181347.66),(78 176853.42),(79 179423.56),
(1 43896.305),(2 76822.016),(3 95841.89),(4 103539.92),(5 102145.49),(6 106553.41),(7 111848.91),(8 120130.87),(9 125288.18),(10 127997.28),(11 133014.64),(12 139402.52),(13 143762.92),(14 144968.88),(15 142634.55),(16 141108.02),(17 142743.83),(18 147646.66),(19 151314.16),(20 154902.89),(21 152930.42),(22 151993.84),(23 151200.8),(24 154206.39),(25 158106.08),(26 159050.48),(27 160989.7),(28 157703.56),(29 160510.27),(30 163263.16),(31 165913.9),(32 164770.52),(33 162500.77),(34 160932.44),(35 161522.45),(36 160574.25),(37 159731.88),(38 158465.61),(39 157437.63),(40 157395.44),(41 156082.28),(42 156115.05),(43 155789.98),(44 156383.11),(45 159769.7),(46 157356.25),(47 155824.56),(48 157461.23),(49 157188.7),(50 155783.9),(51 159075.25),(52 161022.81),(53 159564.14),(54 161700.77),(55 161611.52),(56 163835.58),(57 166367.72),(58 165463.36),(59 167055.34),(60 166086.31),(61 170838.53),(62 173944.45),(63 176024.61),(64 175804.36),(65 174679.5),(66 173391.33),(67 172030.7),(68 176092.89),(69 179387.7),(70 175945.33),(71 174211.33),(72 179341.55),(73 183522.38),(74 183647.56),(75 184526.81),(76 185371.83),(77 189060.89),(78 182696.4),(79 185991.81),
(1 44073.582),(2 75161.71),(3 92381.26),(4 99163.28),(5 98698.26),(6 104467.88),(7 108212.945),(8 116624.54),(9 120257.43),(10 122097.555),(11 126051.484),(12 134091.39),(13 139184.25),(14 140927.08),(15 137041.78),(16 132334.58),(17 137672.72),(18 141973.48),(19 147592.97),(20 151489.39),(21 149470.94),(22 150324.02),(23 150606.3),(24 152052.94),(25 155092.03),(26 155598.69),(27 155250.27),(28 154632.23),(29 154492.38),(30 156309.8),(31 156988.44),(32 153045.56),(33 152985.39),(34 153164.16),(35 154050.56),(36 153211.5),(37 153892.58),(38 154534.42),(39 154813.27),(40 157997.7),(41 154661.03),(42 149441.61),(43 150079.22),(44 150248.63),(45 151249.86),(46 148821.92),(47 149908.88),(48 152388.53),(49 149315.03),(50 148249.64),(51 149094.3),(52 150106.53),(53 150079.22),(54 151003.31),(55 151795.64),(56 152832.45),(57 154839.56),(58 156336.69),(59 156025.63),(60 154990.22),(61 158423.83),(62 160039),(63 160263.88),(64 160671.27),(65 162330.98),(66 165310.14),(67 166105.14),(68 170053.98),(69 171286.83),(70 166940.97),(71 167089.36),(72 170371.6),(73 173669.3),(74 171314.69),(75 180510.1),(76 174823.03),(77 177000.61),(78 174213.6),(79 175391.4),
(1 43710.758),(2 73987.92),(3 89862.01),(4 97191.39),(5 96330.58),(6 104015.734),(7 110239.47),(8 119543.56),(9 124052.375),(10 124797.17),(11 127806.625),(12 131777.83),(13 135715.52),(14 136871.83),(15 133290.83),(16 129969.664),(17 131174.9),(18 137112.72),(19 142935.94),(20 143066.03),(21 143959.28),(22 146024.89),(23 147431.08),(24 146631.44),(25 149502.72),(26 146736.64),(27 145333.36),(28 144279.33),(29 144481.53),(30 143816.86),(31 142785.61),(32 144059.08),(33 144348.83),(34 147443.78),(35 146690.98),(36 145259.19),(37 144498.42),(38 145701.28),(39 146518.7),(40 148899.33),(41 147804.45),(42 143140.16),(43 142975.75),(44 144473.31),(45 145362.25),(46 143335.83),(47 145046.28),(48 148371.69),(49 147428.36),(50 146757.13),(51 145464.52),(52 146802.16),(53 147488.16),(54 148092.67),(55 149233.94),(56 150288.39),(57 149387.61),(58 150625.7),(59 150087.95),(60 149215.89),(61 152212.56),(62 154831.94),(63 155509.78),(64 157014.22),(65 156338.19),(66 158663.66),(67 156914.11),(68 161718.94),(69 158520.58),(70 155384.23),(71 154958.78),(72 157247.6),(73 158879.92),(74 158946.42),(75 161310.25),(76 162871.14),(77 163804.66),(78 162255.02),(79 161553.53),
(1 43297.227),(2 71689.22),(3 84597.87),(4 91893.81),(5 90898.375),(6 98755.1),(7 105610.35),(8 112942.2),(9 114918.16),(10 117784.01),(11 120726.305),(12 125886.9),(13 127534.1),(14 128148.05),(15 125661.41),(16 124742.125),(17 126003.45),(18 128548.8),(19 129211.6),(20 133858.3),(21 136476.9),(22 138667.6),(23 137865.08),(24 137623.95),(25 139519.47),(26 141371.25),(27 142136.13),(28 142071.77),(29 140999.28),(30 141819.84),(31 137998.84),(32 137451.17),(33 136974.23),(34 138253.94),(35 138375.72),(36 138866.11),(37 138546.58),(38 138367.23),(39 137017.95),(40 142584.9),(41 143870.45),(42 139454.3),(43 138935.17),(44 139979.08),(45 139929.86),(46 137262.19),(47 139142.53),(48 140391.08),(49 135674.5),(50 136338.36),(51 137535.13),(52 136454.17),(53 135715.61),(54 137226.25),(55 136462.7),(56 138014.7),(57 138905.11),(58 141497.39),(59 141990.66),(60 139091.66),(61 141971.38),(62 146916.67),(63 145562.67),(64 145965.19),(65 148169.4),(66 150909.02),(67 149402.55),(68 152031.23),(69 152196.64),(70 148169.34),(71 146290.42),(72 151125.77),(73 151493.2),(74 149692.05),(75 151947.78),(76 154102.52),(77 155347.92),(78 159177.58),(79 154851.78),
(1 39847.26),(2 66138.336),(3 77927.836),(4 85488.695),(5 86203.67),(6 93529.73),(7 101137.99),(8 108168.766),(9 111559.6),(10 113891.94),(11 117570.38),(12 119248.63),(13 119822.836),(14 121559.1),(15 120366.125),(16 121916.086),(17 123476.89),(18 126794.66),(19 127777.7),(20 129934.76),(21 131808.61),(22 133114.7),(23 135821.25),(24 137092.53),(25 138793.47),(26 139407.27),(27 136620.56),(28 139962.84),(29 136665.3),(30 140306.75),(31 137994.63),(32 135744.13),(33 135599.02),(34 138109.8),(35 137910.81),(36 138739.13),(37 138209.48),(38 135223.1),(39 134163.55),(40 138030.23),(41 139469.8),(42 137680.84),(43 137729.53),(44 137592.2),(45 136288.14),(46 133427.13),(47 135743.03),(48 136939),(49 135185.3),(50 135444.16),(51 133370.7),(52 132050.36),(53 131556.19),(54 136826.66),(55 136725.89),(56 137086.75),(57 139272.98),(58 141289.45),(59 142017.36),(60 139204.6),(61 140460.8),(62 140915.08),(63 139128.92),(64 137879.19),(65 138833.94),(66 139180.38),(67 138811.13),(68 137144.25),(69 137942.94),(70 138329.38),(71 137257.31),(72 138499.2),(73 141067.36),(74 137419.05),(75 140007.83),(76 142472.52),(77 144621.25),(78 145719.98),(79 145371.89),
(1 39457.984),(2 64687.6),(3 76665.52),(4 83979.8),(5 83261.67),(6 91107.555),(7 98861.89),(8 105101.58),(9 111507.55),(10 111842.734),(11 113789.336),(12 118525.71),(13 118135.97),(14 116104.945),(15 114503.8),(16 116758.65),(17 115956.234),(18 119167.77),(19 121301.22),(20 122372.266),(21 122022.85),(22 124574.03),(23 124511.445),(24 127599.68),(25 129166.73),(26 131094.53),(27 128900.82),(28 134200.28),(29 133618.83),(30 135613.42),(31 135408.39),(32 131581.14),(33 129379.5),(34 129431.086),(35 131118.5),(36 130754.336),(37 132932.61),(38 130480.58),(39 127528.34),(40 130559.984),(41 131913.89),(42 132383.47),(43 133595.7),(44 135182.69),(45 133780.33),(46 131092.81),(47 130805.62),(48 132757.14),(49 132079.95),(50 131360.34),(51 131194.89),(52 131556.03),(53 133040.34),(54 136382.9),(55 137163.7),(56 137820.5),(57 138467.16),(58 140667),(59 140978.4),(60 138162.36),(61 138848.58),(62 138927.03),(63 135750.81),(64 135567.42),(65 136483.22),(66 134502.4),(67 135233.28),(68 136367.05),(69 139140.52),(70 134960.28),(71 135322.45),(72 137575.9),(73 137827.06),(74 135646.05),(75 140024.77),(76 140759.44),(77 141137.75),(78 148814.48),(79 146188.7),
(1 38817.33),(2 62614.297),(3 73337.24),(4 79461.08),(5 77981.35),(6 85360.984),(7 93741.31),(8 101524.25),(9 106777.17),(10 108563.98),(11 110241.445),(12 114021.33),(13 110062.78),(14 109576.45),(15 108003.87),(16 109878.17),(17 109906.82),(18 112073.664),(19 114484.33),(20 115917.15),(21 116569.05),(22 118371.67),(23 120593.23),(24 125017.516),(25 125430.04),(26 125336.8),(27 123459.46),(28 127283.945),(29 126116.03),(30 130253.96),(31 131122.25),(32 129748.414),(33 128547.4),(34 128085.914),(35 126899.22),(36 124759.88),(37 122511.05),(38 122692.164),(39 121872.734),(40 123541.73),(41 124856.12),(42 124510.99),(43 126518.83),(44 127573.31),(45 126854.19),(46 123276.67),(47 124725.6),(48 127050.875),(49 124590.71),(50 124857.02),(51 124642.63),(52 121716.25),(53 124650.484),(54 128065.29),(55 126158.195),(56 129178.59),(57 131486.45),(58 130909.72),(59 129412.26),(60 130478.414),(61 132376.47),(62 133042.13),(63 129975.88),(64 128976.56),(65 129312.98),(66 131820.97),(67 132627.34),(68 131899.58),(69 129753.72),(70 129464.46),(71 132222.52),(72 131231.66),(73 130669.74),(74 130488.72),(75 131461.45),(76 135559.78),(77 135798.03),(78 139253.33),(79 138821.3),
(1 35677.027),(2 58911.496),(3 69426.2),(4 76033.41),(5 75577.734),(6 83297.59),(7 92201.05),(8 98780.94),(9 102487.57),(10 102893.055),(11 104703.35),(12 107176.73),(13 108563.52),(14 107621.24),(15 107268.766),(16 107944.28),(17 106349.4),(18 109121.59),(19 112189.34),(20 114912.42),(21 115561.87),(22 116515.67),(23 116215.32),(24 119990.36),(25 123070.12),(26 124694.734),(27 126232.766),(28 129234.67),(29 130953.7),(30 132364.64),(31 133018.64),(32 129713.76),(33 131172.25),(34 130709.46),(35 128858.74),(36 125535.47),(37 123874.36),(38 124290.984),(39 123806.586),(40 125476.484),(41 127044.195),(42 129318.42),(43 127962.36),(44 132665.39),(45 131963.34),(46 128987.23),(47 127965.805),(48 128426.33),(49 124941.16),(50 126106.29),(51 125320.39),(52 124052.13),(53 126856.58),(54 127425.69),(55 126560.98),(56 130976.266),(57 130800.586),(58 130017),(59 132262.7),(60 133503.17),(61 136027.75),(62 135918.72),(63 134013.78),(64 132774.39),(65 133011.25),(66 132710.89),(67 131650.02),(68 131994.56),(69 131397.08),(70 132492.86),(71 132939.48),(72 137718.3),(73 136310.16),(74 132652.05),(75 134755.84),(76 136555.34),(77 137474.84),(78 142295.48),(79 142512.2),
(1 34703.938),(2 58247.24),(3 68370.8),(4 74483.59),(5 73571.5),(6 80968.375),(7 89462),(8 96127.88),(9 98712.3),(10 98657.3),(11 100955.51),(12 103754.08),(13 103968.53),(14 102429.47),(15 102704.18),(16 104085.74),(17 104252.25),(18 106437.15),(19 109897.016),(20 110150.34),(21 110167.29),(22 110281.055),(23 113041.836),(24 115145.5),(25 116969.85),(26 117224.32),(27 116889.38),(28 118707.9),(29 124017.086),(30 121501.82),(31 123847.695),(32 121677.914),(33 121746.664),(34 122724.2),(35 123026.086),(36 121487.72),(37 120074.74),(38 119381.125),(39 117404.47),(40 118458.25),(41 122581.54),(42 121413.18),(43 122866.3),(44 124417.47),(45 122642.664),(46 122947.875),(47 123849.445),(48 124693.2),(49 125604.836),(50 126096.74),(51 122444.984),(52 120462.97),(53 122412.65),(54 124246.27),(55 124991.55),(56 129627.914),(57 130177.34),(58 129021.68),(59 131363.33),(60 131881.69),(61 133377.7),(62 132423.73),(63 132054.19),(64 129808.086),(65 128550.45),(66 127629.08),(67 127766.336),(68 127425.51),(69 126734.02),(70 126486.77),(71 128495.86),(72 128491.21),(73 128969.15),(74 126036.79),(75 127224.96),(76 127682.84),(77 131298.22),(78 133439.78),(79 135273.94),
(1 32902.71),(2 55664.668),(3 66317.07),(4 71019.36),(5 71000.24),(6 78341.11),(7 86650.29),(8 93484.41),(9 97402.836),(10 96680.93),(11 96883.164),(12 99328.74),(13 100086.84),(14 99662.375),(15 102584.625),(16 102900.04),(17 103037.32),(18 106592.4),(19 106862.66),(20 106876.09),(21 108964.85),(22 113768.445),(23 116062.14),(24 115074.91),(25 117629.42),(26 116922.05),(27 115210.74),(28 114860.48),(29 118536.016),(30 118920.58),(31 119173.266),(32 116534.59),(33 116130.68),(34 115694.97),(35 116798.984),(36 115846.31),(37 116416.84),(38 116467.12),(39 113914.68),(40 114088.664),(41 118234.88),(42 118337.67),(43 117335.836),(44 118569.57),(45 117513.37),(46 115581.61),(47 117078.14),(48 116749.99),(49 116905.46),(50 118249.67),(51 115802.91),(52 113920.81),(53 114578.74),(54 117965.21),(55 117463.76),(56 121790.54),(57 122911.086),(58 123428.61),(59 126433.41),(60 125477.9),(61 125630.33),(62 125644.16),(63 126309.94),(64 125787.73),(65 124804.555),(66 123683.97),(67 124568.68),(68 123558.22),(69 126103.75),(70 123427.29),(71 125499.55),(72 126138.99),(73 130214.04),(74 125385.516),(75 125535.86),(76 126078.56),(77 125192.29),(78 129669.99),(79 132919.02),
